settlement_ru,district_ru,street_ru,housenumber,current_zone,central_km,bam_km,current_expected_km,in_city_km,outside_city_km,crosses_boundary,reenters_city,first_exit_lonlat,eq_km_A,recalculated_zone_A,qa_flag
Гиска,Гиска,улица Ленина,71,4,5.4656,8.0459,5.786,3.5055,1.9566,True,False,"[29.460651, 46.800081]",7.1532,3,zone_move_4->3
Гиска,Гиска,улица Ленина,73/A,4,5.5059,8.0862,5.827,3.5055,1.9969,True,False,"[29.460651, 46.800081]",7.2204,3,zone_move_4->3
Гиска,Гиска,улица Ленина,75,4,5.6383,8.2187,5.959,3.5055,2.1292,True,False,"[29.460651, 46.800081]",7.4409,3,zone_move_4->3
Гиска,Гиска,улица Ленина,77,4,5.6195,8.1998,5.941,3.5055,2.1105,True,False,"[29.460651, 46.800081]",7.4097,3,zone_move_4->3
Гиска,Гиска,улица Ленина,90а,4,5.5705,8.1508,5.891,3.5055,2.0615,True,False,"[29.460651, 46.800081]",7.328,3,zone_move_4->3
Гиска,Гиска,улица Ленина,92,4,5.6416,8.2219,5.963,3.5055,2.1325,True,False,"[29.460651, 46.800081]",7.4464,3,zone_move_4->3
Гиска,Гиска,улица Ленина,93,4,5.8402,8.4206,6.161,3.5055,2.331,True,False,"[29.460651, 46.800081]",7.7772,3,zone_move_4->3
Гиска,Гиска,улица Ленина,100,4,5.8089,8.3892,6.13,3.5055,2.2997,True,False,"[29.460651, 46.800081]",7.725,3,zone_move_4->3
Гиска,Гиска,улица Ленина,101,4,5.6427,8.223,5.963,3.5055,2.1335,True,False,"[29.460651, 46.800081]",7.448,3,zone_move_4->3
Гиска,Гиска,улица Ленина,102,4,5.8779,8.4583,6.199,3.5055,2.3687,True,False,"[29.460651, 46.800081]",7.84,3,zone_move_4->3
Гиска,Гиска,улица Ленина,103,4,6.0586,8.6389,6.38,3.5055,2.549,True,False,"[29.460651, 46.800081]",8.1405,3,zone_move_4->3
Гиска,Гиска,улица Ленина,109,4,6.1117,8.6921,6.432,3.5055,2.602,True,False,"[29.460651, 46.800081]",8.2289,3,zone_move_4->3
Гиска,Гиска,улица Ленина,111а,4,6.1871,8.7675,6.508,3.5055,2.6774,True,False,"[29.460651, 46.800081]",8.3545,3,zone_move_4->3
Гиска,Гиска,улица Ленина,121,4,6.3121,8.8925,6.633,3.5055,2.8019,True,False,"[29.460651, 46.800081]",8.562,4,
Гиска,Гиска,улица Ленина,126,4,6.1576,8.738,6.479,3.5055,2.6478,True,False,"[29.460651, 46.800081]",8.3052,3,zone_move_4->3
Гиска,Гиска,улица Ленина,131,4,6.4243,9.0047,6.745,3.5055,2.9138,True,False,"[29.460651, 46.800081]",8.7485,4,
Гиска,Гиска,улица Ленина,133,4,6.4614,9.0417,6.782,3.5055,2.9507,True,False,"[29.460651, 46.800081]",8.81,4,
Гиска,Гиска,улица Ленина,136,4,6.3912,8.9715,6.712,3.5055,2.8807,True,False,"[29.460651, 46.800081]",8.6934,4,
Гиска,Гиска,улица Ленина,144,4,6.5362,9.1165,6.857,3.5055,3.0253,True,False,"[29.460651, 46.800081]",8.9344,4,
Гиска,Гиска,улица Ленина,146а,4,6.6248,9.2051,6.945,3.5055,3.1136,True,False,"[29.460651, 46.800081]",9.0815,4,
Гиска,Гиска,улица Ленина,156,4,6.7278,9.3082,7.049,3.5055,3.2164,True,False,"[29.460651, 46.800081]",9.2529,4,
Гиска,Гиска,улица Ленина,166,4,6.9134,9.4937,7.234,3.5055,3.4014,True,False,"[29.460651, 46.800081]",9.5612,4,
Гиска,Гиска,улица Ленина,168а,4,6.9602,9.5406,7.281,3.5055,3.4481,True,False,"[29.460651, 46.800081]",9.639,4,
Гиска,Гиска,улица Ленина,172,4,7.1309,9.7113,7.453,3.5055,3.6183,True,False,"[29.460651, 46.800081]",9.9227,4,
Гиска,Гиска,улица Ленина,178,4,7.3234,9.9037,7.644,3.5055,3.8102,True,False,"[29.460651, 46.800081]",10.2425,4,
Гиска,Гиска,улица Ленина,180 А,4,7.4003,9.9806,7.721,3.5055,3.8869,True,False,"[29.460651, 46.800081]",10.3704,4,
Гиска,Гиска,улица Ленина,188,4,7.3817,9.9621,7.703,3.5055,3.8684,True,False,"[29.460651, 46.800081]",10.3395,4,
Гиска,Гиска,улица Ленина,190 А,4,7.5727,10.1531,7.894,3.5055,4.059,True,False,"[29.460651, 46.800081]",10.6572,4,
Гиска,Гиска,улица Ленина,199,4,7.2434,9.8237,7.564,3.5055,3.7304,True,False,"[29.460651, 46.800081]",10.1095,4,
Гиска,Гиска,улица Ленина,201,4,7.3846,9.9649,7.705,3.5055,3.8713,True,False,"[29.460651, 46.800081]",10.3444,4,
Гиска,Гиска,улица Ленина,201,4,7.3947,9.9751,7.705,3.5055,3.8814,True,False,"[29.460651, 46.800081]",10.3612,4,
Гиска,Гиска,улица Ленина,214,4,7.9728,10.5531,8.294,3.5055,4.458,True,False,"[29.460651, 46.800081]",11.3222,4,
Гиска,Гиска,улица Ленина,216,4,8.0004,10.5807,8.321,3.5055,4.4855,True,False,"[29.460651, 46.800081]",11.368,4,
Гиска,Гиска,улица Ленина,230,4,8.0956,10.676,8.417,3.5055,4.5805,True,False,"[29.460651, 46.800081]",11.5264,4,
Гиска,Гиска,улица Ленина,235,4,7.8556,10.4359,8.176,3.5055,4.3411,True,False,"[29.460651, 46.800081]",11.1274,4,
Гиска,Гиска,улица Ленина,242,4,8.3053,10.8856,8.626,3.5055,4.7897,True,False,"[29.460651, 46.800081]",11.875,4,
Гиска,Гиска,улица Ленина,244,4,8.4323,11.0126,8.753,3.5055,4.9165,True,False,"[29.460651, 46.800081]",12.0864,4,
Гиска,Гиска,улица Ленина,248,4,8.5039,11.0842,8.825,3.5055,4.9879,True,False,"[29.460651, 46.800081]",12.2054,4,
Гиска,Гиска,улица Ленина,250,4,8.5358,11.1162,8.857,3.5055,5.0198,True,False,"[29.460651, 46.800081]",12.2585,4,
Гиска,Гиска,улица Ленина,251,4,8.0708,10.6511,8.392,3.5055,4.5558,True,False,"[29.460651, 46.800081]",11.4852,4,
Гиска,Гиска,улица Ленина,253,4,8.1071,10.6875,8.428,3.5055,4.592,True,False,"[29.460651, 46.800081]",11.5455,4,
Гиска,Гиска,улица Ленина,253,4,8.1505,10.7309,8.428,3.5055,4.6353,True,False,"[29.460651, 46.800081]",11.6177,4,
Гиска,Гиска,улица Ленина,253 А,4,8.1284,10.7087,8.449,3.5055,4.6132,True,False,"[29.460651, 46.800081]",11.5809,4,
Гиска,Гиска,улица Ленина,254 А,4,8.6295,11.2099,8.95,3.5055,5.1133,True,False,"[29.460651, 46.800081]",12.4144,4,
Гиска,Гиска,улица Ленина,257,4,8.2473,10.8276,8.568,3.5055,4.7319,True,False,"[29.460651, 46.800081]",11.7787,4,
Гиска,Гиска,улица Ленина,260,4,8.7102,11.2905,9.031,3.5055,5.1938,True,False,"[29.460651, 46.800081]",12.5485,4,
Гиска,Гиска,улица Ленина,266,4,8.7969,11.3772,9.117,3.5055,5.2803,True,False,"[29.460651, 46.800081]",12.6927,4,
Гиска,Гиска,улица Ленина,270,4,8.8238,11.4041,9.145,3.5055,5.3071,True,False,"[29.460651, 46.800081]",12.7374,4,
Гиска,Гиска,улица Ленина,273 А,4,8.4853,11.0656,8.806,3.5055,4.9694,True,False,"[29.460651, 46.800081]",12.1745,4,
Гиска,Гиска,улица Ленина,274,4,8.8642,11.4445,9.186,3.5055,5.3474,True,False,"[29.460651, 46.800081]",12.8045,4,
Гиска,Гиска,улица Ленина,275,4,8.5293,11.1096,8.85,3.5055,5.0133,True,False,"[29.460651, 46.800081]",12.2477,4,
Гиска,Гиска,улица Ленина,276,4,8.9956,11.576,9.316,3.5055,5.4786,True,False,"[29.460651, 46.800081]",13.0232,4,
Гиска,Гиска,улица Ленина,277,4,8.5608,11.1412,8.881,3.5055,5.0448,True,False,"[29.460651, 46.800081]",12.3002,4,
Гиска,Гиска,улица Ленина,279,4,8.5823,11.1626,8.903,3.5055,5.0662,True,False,"[29.460651, 46.800081]",12.3359,4,
Гиска,Гиска,улица Ленина,280,4,9.0564,11.6367,9.377,3.5055,5.5391,True,False,"[29.460651, 46.800081]",13.124,4,
Гиска,Гиска,улица Ленина,285,4,8.6949,11.2753,9.016,3.5055,5.1786,True,False,"[29.460651, 46.800081]",12.5232,4,
Гиска,Гиска,улица Ленина,295,4,8.8744,11.4547,9.195,3.5055,5.3576,True,False,"[29.460651, 46.800081]",12.8215,4,
Гиска,Гиска,улица Ленина,296,4,9.3699,11.9502,9.691,3.5055,5.8518,True,False,"[29.460651, 46.800081]",13.6452,4,
Гиска,Гиска,улица Ленина,297,4,8.8975,11.4778,9.218,3.5055,5.3806,True,False,"[29.460651, 46.800081]",12.8599,4,
Гиска,Гиска,улица Ленина,313,4,9.1248,11.7051,9.446,3.5055,5.6074,True,False,"[29.460651, 46.800081]",13.2379,4,
Гиска,Гиска,улица Ленина,329,4,9.3712,11.9515,9.692,3.5055,5.8531,True,False,"[29.460651, 46.800081]",13.6474,4,
Гиска,Гиска,улица Мира,1а,3,4.0787,6.7705,4.408,3.9957,0.0826,True,False,"[29.47605, 46.790469]",4.5368,2,zone_move_3->2
Гиска,Гиска,улица Мира,2,3,4.0788,6.7707,4.409,3.9957,0.0827,True,False,"[29.476048, 46.790469]",4.5369,2,zone_move_3->2
Гиска,Гиска,улица Мира,2а,3,4.0278,6.7197,4.357,3.9957,0.0319,True,False,"[29.476382, 46.790457]",4.4523,2,zone_move_3->2
Гиска,Гиска,улица Мира,3,3,4.1184,6.8103,4.448,3.9957,0.1222,True,False,"[29.475789, 46.790479]",4.6028,2,zone_move_3->2
Гиска,Гиска,улица Мира,4,3,4.0958,6.7877,4.426,3.9957,0.0996,True,False,"[29.475938, 46.790473]",4.5651,2,zone_move_3->2
Гиска,Гиска,улица Мира,5,3,4.1284,6.8202,4.458,3.9957,0.1321,True,False,"[29.475724, 46.790481]",4.6193,2,zone_move_3->2
Гиска,Гиска,улица Мира,5а,3,4.1368,6.8287,4.467,3.9957,0.1406,True,False,"[29.475669, 46.790482]",4.6334,2,zone_move_3->2
Гиска,Гиска,улица Мира,6,3,4.1202,6.812,4.45,3.9957,0.124,True,False,"[29.475778, 46.790479]",4.6058,2,zone_move_3->2
Гиска,Гиска,улица Мира,7,3,4.1644,6.8563,4.494,3.9957,0.168,True,False,"[29.475489, 46.790489]",4.6791,2,zone_move_3->2
Гиска,Гиска,улица Мира,8,3,4.1743,6.8662,4.504,3.9957,0.1779,True,False,"[29.475424, 46.790492]",4.6956,2,zone_move_3->2
Гиска,Гиска,улица Мира,9,3,4.1996,6.8914,4.529,3.9957,0.2031,True,False,"[29.475319, 46.790496]",4.7376,2,zone_move_3->2
Гиска,Гиска,улица Мира,10,3,4.1932,6.8851,4.523,3.9957,0.1968,True,False,"[29.475319, 46.790496]",4.7271,2,zone_move_3->2
Гиска,Гиска,улица Мира,11,3,4.2394,6.9312,4.569,3.9957,0.2428,True,False,"[29.475319, 46.790496]",4.8038,2,zone_move_3->2
Гиска,Гиска,улица Мира,12,3,4.2275,6.9193,4.557,3.9957,0.2309,True,False,"[29.475319, 46.790496]",4.7839,2,zone_move_3->2
Гиска,Гиска,улица Мира,12а,3,4.2149,6.9068,4.545,3.9957,0.2184,True,False,"[29.475319, 46.790496]",4.7631,2,zone_move_3->2
Гиска,Гиска,улица Мира,13,3,4.2586,6.9504,4.588,3.9957,0.2619,True,False,"[29.475319, 46.790496]",4.8356,2,zone_move_3->2
Гиска,Гиска,улица Мира,14,3,4.2457,6.9376,4.575,3.9957,0.2491,True,False,"[29.475319, 46.790496]",4.8143,2,zone_move_3->2
Гиска,Гиска,улица Мира,15,3,4.2793,6.9711,4.609,3.9957,0.2826,True,False,"[29.475319, 46.790496]",4.8701,2,zone_move_3->2
Гиска,Гиска,улица Мира,16,3,4.2602,6.9521,4.59,3.9957,0.2636,True,False,"[29.475319, 46.790496]",4.8384,2,zone_move_3->2
Гиска,Гиска,улица Мира,17,3,4.3051,6.997,4.635,3.9957,0.3083,True,False,"[29.475319, 46.790496]",4.9129,2,zone_move_3->2
Гиска,Гиска,улица Мира,18,3,4.2781,6.97,4.608,3.9957,0.2814,True,False,"[29.475319, 46.790496]",4.8681,2,zone_move_3->2
Гиска,Гиска,улица Мира,19,3,4.3242,7.0161,4.654,3.9957,0.3273,True,False,"[29.475319, 46.790496]",4.9446,2,zone_move_3->2
Гиска,Гиска,улица Мира,20,3,4.2923,6.9842,4.622,3.9957,0.2956,True,False,"[29.475319, 46.790496]",4.8918,2,zone_move_3->2
Гиска,Гиска,улица Мира,22,3,4.3694,7.0613,4.642,3.9957,0.3724,True,False,"[29.475319, 46.790496]",5.0198,2,zone_move_3->2
Гиска,Гиска,улица Мира,22,3,4.3123,7.0041,4.642,3.9957,0.3155,True,False,"[29.475319, 46.790496]",4.9249,2,zone_move_3->2
Гиска,Гиска,улица Мира,23,3,4.3973,7.0892,4.727,3.9957,0.4003,True,False,"[29.475319, 46.790496]",5.0663,2,zone_move_3->2
Гиска,Гиска,улица Мира,24,3,4.3275,7.0194,4.657,3.9957,0.3306,True,False,"[29.475319, 46.790496]",4.9501,2,zone_move_3->2
Гиска,Гиска,улица Мира,25,3,4.4519,7.1438,4.781,3.9957,0.4547,True,False,"[29.475319, 46.790496]",5.1569,2,zone_move_3->2
Гиска,Гиска,улица Мира,30а,4,6.1753,8.7557,6.496,3.5055,2.6648,True,False,"[29.460651, 46.800081]",8.3335,3,zone_move_4->3
Гиска,Гиска,улица Мира,32,3,4.0197,6.7115,4.349,3.9957,0.0238,True,False,"[29.476435, 46.790455]",4.4388,2,zone_move_3->2
Гиска,Гиска,улица Мира,34,3,4.034,6.7258,4.363,4.0339,0.0,False,False,,4.4373,2,zone_move_3->2
Гиска,Гиска,улица Мира,36,3,4.0495,6.7414,4.379,4.0494,0.0,False,False,,4.4528,2,zone_move_3->2
Гиска,Гиска,улица Мира,38,3,4.064,6.7558,4.393,4.0639,0.0,False,False,,4.4673,2,zone_move_3->2
Гиска,Гиска,улица Мира,40,3,4.0984,6.7903,4.428,4.0984,0.0,False,False,,4.5018,2,zone_move_3->2
Гиска,Гиска,улица Мира,42,3,4.113,6.8049,4.443,4.1129,0.0,False,False,,4.5163,2,zone_move_3->2
Гиска,Гиска,улица Мира,43,4,6.2754,8.8557,6.596,3.5055,2.7646,True,False,"[29.460651, 46.800081]",8.4999,4,
Гиска,Гиска,улица Мира,44,3,4.1289,6.8208,4.458,4.1288,0.0,False,False,,4.5322,2,zone_move_3->2
Гиска,Гиска,улица Мира,51,4,6.1384,8.7187,6.459,3.5055,2.6279,True,False,"[29.460651, 46.800081]",8.272,3,zone_move_4->3
Гиска,Гиска,улица Мира,80,4,5.559,8.1393,5.88,3.5055,2.05,True,False,"[29.460651, 46.800081]",7.3089,3,zone_move_4->3
Гиска,Гиска,улица Мира,82,4,5.5594,8.1397,5.88,3.5055,2.0503,True,False,"[29.460651, 46.800081]",7.3094,3,zone_move_4->3
Гиска,Гиска,улица Мира,93,4,5.5763,8.1566,5.897,3.5055,2.0672,True,False,"[29.460651, 46.800081]",7.3375,3,zone_move_4->3
Гиска,Гиска,улица Мира,95,4,5.5758,8.1561,5.896,3.5055,2.0668,True,False,"[29.460651, 46.800081]",7.3369,3,zone_move_4->3
Гиска,Гиска,улица Мичурина,1,4,7.0572,9.6375,7.378,3.5055,3.545,True,False,"[29.460651, 46.800081]",9.8005,4,
Гиска,Гиска,улица Мичурина,2,4,7.0696,9.6499,7.391,3.5055,3.5574,True,False,"[29.460651, 46.800081]",9.8212,4,
Гиска,Гиска,улица Мичурина,2а,4,7.3107,9.891,7.632,3.5055,3.7985,True,False,"[29.460651, 46.800081]",10.223,4,
Гиска,Гиска,улица Мичурина,5,4,7.1013,9.6817,7.422,3.5055,3.5891,True,False,"[29.460651, 46.800081]",9.874,4,
Гиска,Гиска,улица Мичурина,7,4,7.2853,9.8656,7.607,3.5055,3.7731,True,False,"[29.460651, 46.800081]",10.1807,4,
Гиска,Гиска,улица Мичурина,9,4,7.3312,9.9115,7.651,3.5055,3.819,True,False,"[29.460651, 46.800081]",10.2572,4,
Гиска,Гиска,улица Мичурина,24,4,7.6451,10.2254,7.966,3.5055,4.1328,True,False,"[29.460651, 46.800081]",10.7802,4,
Гиска,Гиска,улица Мичурина,25,4,7.6398,10.2201,7.961,3.5055,4.1275,True,False,"[29.460651, 46.800081]",10.7714,4,
Гиска,Гиска,улица Мичурина,179,4,6.9686,9.5489,7.29,3.5055,3.4565,True,False,"[29.460651, 46.800081]",9.653,4,
Гиска,Гиска,улица Мичурина,181,4,7.014,9.5944,7.335,3.5055,3.5018,True,False,"[29.460651, 46.800081]",9.7285,4,
Гиска,Гиска,улица Победы,1,4,7.4479,10.0282,7.768,3.5055,3.9354,True,False,"[29.460651, 46.800081]",10.4512,4,
Гиска,Гиска,улица Победы,2,4,7.4406,10.021,7.761,3.5055,3.9282,True,False,"[29.460651, 46.800081]",10.4392,4,
Гиска,Гиска,улица Победы,3,4,7.4476,10.0279,7.768,3.5055,3.9351,True,False,"[29.460651, 46.800081]",10.4507,4,
Гиска,Гиска,улица Победы,7,4,7.5061,10.0865,7.827,3.5055,3.9935,True,False,"[29.460651, 46.800081]",10.548,4,
Гиска,Гиска,улица Победы,7,4,7.5985,10.1788,7.827,3.5055,4.0857,True,False,"[29.460651, 46.800081]",10.7017,4,
Гиска,Гиска,улица Победы,9,4,7.5069,10.0872,7.828,3.5055,3.9943,True,False,"[29.460651, 46.800081]",10.5494,4,
Гиска,Гиска,улица Победы,11,4,7.4757,10.0561,7.797,3.5055,3.9632,True,False,"[29.460651, 46.800081]",10.4975,4,
Гиска,Гиска,улица Победы,13,4,7.4415,10.0219,7.762,3.5055,3.929,True,False,"[29.460651, 46.800081]",10.4405,4,
Гиска,Гиска,улица Победы,28,4,7.8734,10.4538,8.194,3.5055,4.3592,True,False,"[29.460651, 46.800081]",11.1575,4,
Гиска,Гиска,улица Победы,31,4,7.8676,10.448,8.187,3.5055,4.3534,True,False,"[29.460651, 46.800081]",11.1479,4,
Гиска,Гиска,улица Победы,33,4,7.8401,10.4204,8.161,3.5055,4.3259,True,False,"[29.460651, 46.800081]",11.102,4,
Гиска,Гиска,улица Победы,48,4,7.6077,10.1881,7.91,3.5055,4.0938,True,False,"[29.460651, 46.800081]",10.7152,4,
Гиска,Гиска,улица Победы,48,4,7.5895,10.1699,7.91,3.5055,4.0756,True,False,"[29.460651, 46.800081]",10.6849,4,
Гиска,Гиска,улица Победы,48а,4,7.6661,10.2465,7.987,3.5055,4.1519,True,False,"[29.460651, 46.800081]",10.812,4,
Гиска,Гиска,улица Победы,51,4,7.61,10.1904,7.931,3.5055,4.096,True,False,"[29.460651, 46.800081]",10.7189,4,
Гиска,Гиска,улица Победы,66а,4,8.152,10.7323,8.473,3.5055,4.6364,True,False,"[29.460651, 46.800081]",11.6195,4,
Гиска,Гиска,улица Победы,68,4,8.2117,10.792,8.532,3.5055,4.6959,True,False,"[29.460651, 46.800081]",11.7187,4,
Гиска,Гиска,улица Победы,81а,4,8.1515,10.7319,8.472,3.5055,4.6359,True,False,"[29.460651, 46.800081]",11.6187,4,
Гиска,Гиска,улица Суворова,1,3,3.9064,6.5983,4.236,3.8057,0.1003,True,False,"[29.475979, 46.792238]",4.3763,2,zone_move_3->2
Гиска,Гиска,улица Суворова,1а,3,3.8577,6.5496,4.187,3.8057,0.0518,True,False,"[29.476292, 46.792199]",4.2954,2,zone_move_3->2
Гиска,Гиска,улица Суворова,2,3,3.8656,6.5574,4.195,3.8057,0.0596,True,False,"[29.476242, 46.792206]",4.3084,2,zone_move_3->2
Гиска,Гиска,улица Суворова,3,3,3.9302,6.6221,4.26,3.8057,0.124,True,False,"[29.475825, 46.792257]",4.4158,2,zone_move_3->2
Гиска,Гиска,улица Суворова,4,3,3.9231,6.615,4.252,3.8057,0.117,True,False,"[29.475871, 46.792251]",4.4041,2,zone_move_3->2
Гиска,Гиска,улица Суворова,5,3,3.9476,6.6395,4.277,3.8057,0.1413,True,False,"[29.475713, 46.792271]",4.4446,2,zone_move_3->2
Гиска,Гиска,улица Суворова,6,2,3.6601,6.3519,3.99,3.6599,0.0,False,False,,4.0633,2,
Гиска,Гиска,улица Суворова,6,2,3.9425,6.6343,3.99,3.8057,0.1362,True,False,"[29.475746, 46.792267]",4.4361,2,
Гиска,Гиска,улица Суворова,7,3,3.9537,6.6456,4.283,3.8057,0.1475,True,False,"[29.475674, 46.792276]",4.4549,2,zone_move_3->2
Гиска,Гиска,улица Суворова,8,2,3.9591,6.651,4.02,3.8057,0.1529,True,False,"[29.475639, 46.79228]",4.4639,2,
Гиска,Гиска,улица Суворова,8,2,3.6915,6.3834,4.02,3.6913,0.0,False,False,,4.0947,2,
Гиска,Гиска,улица Суворова,9,3,3.9814,6.6732,4.31,3.8057,0.175,True,False,"[29.475496, 46.792298]",4.5008,2,zone_move_3->2
Гиска,Гиска,улица Суворова,10,2,3.9827,6.6746,4.042,3.8057,0.1764,True,False,"[29.475487, 46.792299]",4.5031,2,
Гиска,Гиска,улица Суворова,10,2,3.7128,6.4046,4.042,3.7126,0.0,False,False,,4.116,2,
Гиска,Гиска,улица Суворова,11,3,3.9903,6.6821,4.32,3.8057,0.1839,True,False,"[29.475439, 46.792305]",4.5156,2,zone_move_3->2
Гиска,Гиска,улица Суворова,15,3,4.0237,6.7156,4.353,3.8057,0.2172,True,False,"[29.475223, 46.792332]",4.5711,2,zone_move_3->2
Гиска,Гиска,улица Суворова,16а,3,3.8385,6.5304,4.168,3.8057,0.0326,True,False,"[29.476416, 46.792184]",4.2634,2,zone_move_3->2
Гиска,Гиска,улица Суворова,17,3,4.0372,6.729,4.367,3.8057,0.2306,True,False,"[29.475136, 46.792343]",4.5934,2,zone_move_3->2
Гиска,Гиска,улица Суворова,18а,3,3.8508,6.5426,4.18,3.8057,0.0448,True,False,"[29.476337, 46.792194]",4.2838,2,zone_move_3->2
Гиска,Гиска,улица Суворова,19,3,4.0555,6.7474,4.385,3.8057,0.2489,True,False,"[29.475018, 46.792357]",4.6239,2,zone_move_3->2
Гиска,Гиска,улица Суворова,21,4,5.2621,7.8424,5.583,3.5055,1.7514,True,False,"[29.460651, 46.800081]",6.8112,3,zone_move_4->3
Гиска,Гиска,улица Суворова,22,3,3.873,6.5648,4.202,3.8728,0.0,False,False,,4.2762,2,zone_move_3->2
Гиска,Гиска,улица Суворова,23,3,5.0681,7.6484,5.389,3.5055,1.5581,True,False,"[29.460651, 46.800081]",6.489,3,
Гиска,Гиска,улица Суворова,23,3,5.0722,7.6525,5.389,3.5055,1.5621,True,False,"[29.460651, 46.800081]",6.4957,3,
Гиска,Гиска,улица Суворова,24,3,3.895,6.5868,4.224,3.8949,0.0,False,False,,4.2983,2,zone_move_3->2
Гиска,Гиска,улица Суворова,34,3,5.1734,7.7537,5.494,3.5055,1.663,True,False,"[29.460651, 46.800081]",6.6639,3,
Гиска,Гиска,улица Суворова,46,3,5.0287,7.6091,5.304,3.5055,1.5188,True,False,"[29.460651, 46.800081]",6.4235,3,
Гиска,Гиска,улица Суворова,46,3,4.9831,7.5634,5.304,3.5055,1.4733,True,False,"[29.460651, 46.800081]",6.3477,3,
Гиска,Гиска,улица Суворова,62,3,4.7512,7.3316,5.072,3.5055,1.2422,True,False,"[29.460651, 46.800081]",5.9625,2,zone_move_3->2
Гиска,Гиска,улица Суворова,62,3,4.752,7.3323,5.072,3.5055,1.243,True,False,"[29.460651, 46.800081]",5.9639,2,zone_move_3->2
Гиска,Гиска,улица Суворова,75,3,4.6961,7.2765,4.998,3.5055,1.1874,True,False,"[29.460651, 46.800081]",5.8712,2,zone_move_3->2
Гиска,Гиска,улица Суворова,75,3,4.6766,7.257,4.998,3.5055,1.1679,True,False,"[29.460651, 46.800081]",5.8387,2,zone_move_3->2
Гиска,Гиска,улица Суворова,79,2,3.6598,6.3517,3.989,3.6597,0.0,False,False,,4.0631,2,
Гиска,Гиска,улица Суворова,81,2,3.6862,6.3781,4.015,3.686,0.0,False,False,,4.0894,2,
Гиска,Гиска,улица Суворова,83,2,3.7185,6.4104,4.048,3.7184,0.0,False,False,,4.1218,2,
Гиска,Гиска,улица Суворова,83а,2,3.7073,6.3992,4.037,3.7071,0.0,False,False,,4.1105,2,
Гиска,Гиска,улица Суворова,85,2,3.7295,6.4214,4.06,3.7294,0.0,False,False,,4.1328,2,
Гиска,Гиска,улица Суворова,87,2,3.7429,6.4348,4.073,3.7427,0.0,False,False,,4.1461,2,
Гиска,Гиска,улица Суворова,89,3,3.754,6.4459,4.083,3.7538,0.0,False,False,,4.1572,2,zone_move_3->2
Гиска,Гиска,улица Суворова,91,3,3.7685,6.4603,4.098,3.7683,0.0,False,False,,4.1717,2,zone_move_3->2
Гиска,Гиска,улица Суворова,93,3,3.7851,6.477,4.115,3.785,0.0,False,False,,4.1884,2,zone_move_3->2
Гиска,Гиска,улица Суворова,95,3,3.8163,6.5081,4.145,3.8161,0.0,False,False,,4.2195,2,zone_move_3->2
Гиска,Гиска,улица Суворова,97,3,3.8464,6.5383,4.176,3.8463,0.0,False,False,,4.2497,2,zone_move_3->2
Гиска,Гиска,улица Суворова,99,3,3.8631,6.5549,4.192,3.8629,0.0,False,False,,4.2663,2,zone_move_3->2
Гиска,Гиска,улица Суворова,101,3,3.8764,6.5683,4.206,3.8763,0.0,False,False,,4.2797,2,zone_move_3->2
Гиска,Гиска,улица Суворова,103,3,3.892,6.5838,4.221,3.8919,0.0,False,False,,4.2953,2,zone_move_3->2
Гиска,Гиска,улица Ткаченко,1,4,6.5225,9.1028,6.844,3.5055,3.0119,True,False,"[29.460651, 46.800081]",8.912,4,
Гиска,Гиска,улица Ткаченко,2,4,6.5398,9.1201,6.861,3.5055,3.0292,True,False,"[29.460651, 46.800081]",8.9409,4,
Гиска,Гиска,улица Ткаченко,4,4,6.6061,9.1865,6.926,3.5055,3.0956,True,False,"[29.460651, 46.800081]",9.0515,4,
Гиска,Гиска,улица Ткаченко,4а,4,6.6467,9.2271,6.968,3.5055,3.1361,True,False,"[29.460651, 46.800081]",9.119,4,
Гиска,Гиска,улица Ткаченко,7а,4,6.669,9.2494,6.99,3.5055,3.1584,True,False,"[29.460651, 46.800081]",9.1562,4,
Гиска,Гиска,улица Ткаченко,10,4,6.9523,9.5326,7.273,3.5055,3.4417,True,False,"[29.460651, 46.800081]",9.6284,4,
