settlement_ru,district_ru,street_ru,housenumber,current_zone,central_km,bam_km,current_expected_km,in_city_km,outside_city_km,crosses_boundary,reenters_city,first_exit_lonlat,eq_km_A,recalculated_zone_A,qa_flag
Бендеры,Хомутяновка,Протягайловская улица,20,3,4.4021,4.3376,4.458,4.3977,0.0,False,False,,4.388,2,zone_move_3->2
Бендеры,Хомутяновка,Протягайловская улица,22,3,4.4248,4.3149,4.476,4.4204,0.0,False,False,,4.4039,2,zone_move_3->2
Бендеры,Хомутяновка,Путейская улица,2,3,5.1359,3.3963,5.025,5.1321,0.0,False,False,,4.8712,2,zone_move_3->2
Бендеры,Хомутяновка,Путейская улица,4,3,4.9066,3.4427,4.823,4.9027,0.0,False,False,,4.6832,2,zone_move_3->2
Бендеры,Хомутяновка,Путейская улица,6,3,4.8846,3.4647,4.806,4.8807,0.0,False,False,,4.6678,2,zone_move_3->2
Бендеры,Хомутяновка,Путейская улица,10,3,4.8532,3.4961,4.78,4.8492,0.0,False,False,,4.6457,2,zone_move_3->2
Бендеры,Хомутяновка,Путейская улица,10а,3,4.8308,3.5185,4.763,4.8269,0.0,False,False,,4.6301,2,zone_move_3->2
Бендеры,Хомутяновка,Путейская улица,12,3,4.818,3.5313,4.752,4.8141,0.0,False,False,,4.6212,2,zone_move_3->2
Бендеры,Хомутяновка,Путейская улица,12а,3,4.802,3.5472,4.739,4.7981,0.0,False,False,,4.61,2,zone_move_3->2
Бендеры,Хомутяновка,Путейская улица,12б,3,4.8029,3.5464,4.74,4.7989,0.0,False,False,,4.6105,2,zone_move_3->2
Бендеры,Хомутяновка,Санаторная улица,2,3,5.525,3.7854,5.353,5.5202,0.0,False,False,,5.2593,2,zone_move_3->2
Бендеры,Хомутяновка,Санаторная улица,56,3,5.807,3.4365,5.541,5.7443,0.0578,True,False,"[29.45035, 46.824986]",5.4988,2,zone_move_3->2;in_city_address_with_outside_route_segment
Бендеры,Хомутяновка,Санаторная улица,58,4,5.8451,3.4746,5.58,5.7443,0.0958,True,False,"[29.45035, 46.824986]",5.5622,2,zone_move_4->2;in_city_address_with_outside_route_segment
Бендеры,Хомутяновка,Санаторная улица,70,4,5.9252,3.5547,5.66,5.7443,0.1759,True,False,"[29.45035, 46.824986]",5.6957,2,zone_move_4->2;in_city_address_with_outside_route_segment
Бендеры,Хомутяновка,Санаторная улица,72,4,5.9607,3.5902,5.695,5.7443,0.2114,True,False,"[29.45035, 46.824986]",5.7548,2,zone_move_4->2;in_city_address_with_outside_route_segment
Бендеры,Хомутяновка,Санаторная улица,74,4,5.9702,3.5997,5.704,5.7443,0.2209,True,False,"[29.45035, 46.824986]",5.7707,2,zone_move_4->2;in_city_address_with_outside_route_segment
Бендеры,Хомутяновка,Севастопольская улица,1а,3,4.6997,3.4162,4.634,4.6965,0.0,False,False,,4.504,2,zone_move_3->2
Бендеры,Хомутяновка,Севастопольская улица,2,3,4.8973,3.1578,4.786,4.8942,0.0,False,False,,4.6333,2,zone_move_3->2
Бендеры,Хомутяновка,Севастопольская улица,4,3,4.9176,3.1781,4.806,4.9144,0.0,False,False,,4.6535,2,zone_move_3->2
Бендеры,Хомутяновка,Севастопольская улица,4а,3,4.7015,3.4179,4.636,4.6981,0.0,False,False,,4.5056,2,zone_move_3->2
Бендеры,Хомутяновка,Севастопольская улица,5,3,4.7405,3.3004,4.659,4.7373,0.0,False,False,,4.5213,2,zone_move_3->2
Бендеры,Хомутяновка,Севастопольская улица,10,3,4.7313,3.246,4.645,4.7282,0.0,False,False,,4.5055,2,zone_move_3->2
Бендеры,Хомутяновка,Севастопольская улица,12,3,4.7181,3.2593,4.635,4.7149,0.0,False,False,,4.4961,2,zone_move_3->2
Бендеры,Хомутяновка,Севастопольская улица,14,3,4.7016,3.2758,4.622,4.6984,0.0,False,False,,4.4846,2,zone_move_3->2
Бендеры,Хомутяновка,Севастопольская улица,16,3,4.6754,3.3919,4.61,4.6722,0.0,False,False,,4.4797,2,zone_move_3->2
Бендеры,Хомутяновка,Севастопольская улица,24,3,4.4406,3.5386,4.413,4.4374,0.0,False,False,,4.3022,2,zone_move_3->2
Бендеры,Хомутяновка,Севастопольская улица,26,3,4.4029,3.614,4.386,4.3997,0.0,False,False,,4.2814,2,zone_move_3->2
Бендеры,Хомутяновка,Треугольный переулок,1,3,5.3013,2.8716,5.027,5.2979,0.0,False,False,,4.9335,2,zone_move_3->2
Бендеры,Хомутяновка,Треугольный переулок,2,3,5.2992,2.8695,5.024,5.2958,0.0,False,False,,4.9314,2,zone_move_3->2
Бендеры,Хомутяновка,Треугольный переулок,3,3,5.2124,2.7826,4.937,5.2092,0.0,False,False,,4.8448,2,zone_move_3->2
Бендеры,Хомутяновка,Треугольный переулок,4,3,5.2623,2.8325,4.987,5.259,0.0,False,False,,4.8946,2,zone_move_3->2
Бендеры,Хомутяновка,Треугольный переулок,5,3,5.2135,2.7838,4.938,5.2103,0.0,False,False,,4.8459,2,zone_move_3->2
Бендеры,Хомутяновка,Треугольный переулок,6,3,5.245,2.8152,4.97,5.2417,0.0,False,False,,4.8773,2,zone_move_3->2
Бендеры,Хомутяновка,Треугольный переулок,7,3,5.2584,2.8286,4.983,5.2551,0.0,False,False,,4.8907,2,zone_move_3->2
Бендеры,Хомутяновка,Треугольный переулок,8 кв. 2,3,5.3294,2.8996,5.054,5.3259,0.0,False,False,,4.9615,2,zone_move_3->2
Бендеры,Хомутяновка,Треугольный переулок,8 кв. 3,3,5.3232,2.8934,5.048,5.3197,0.0,False,False,,4.9553,2,zone_move_3->2
Бендеры,Хомутяновка,Треугольный переулок,9,3,5.2427,2.8129,4.968,5.2394,0.0,False,False,,4.875,2,zone_move_3->2
Бендеры,Хомутяновка,Треугольный переулок,11,3,5.2272,2.7974,4.952,5.2239,0.0,False,False,,4.8595,2,zone_move_3->2
Бендеры,Хомутяновка,Школьная улица,4,3,4.7247,3.4412,4.608,4.7213,0.0,False,False,,4.5288,2,zone_move_3->2
Бендеры,Хомутяновка,Школьная улица,4,3,4.6732,3.3897,4.608,4.67,0.0,False,False,,4.4775,2,zone_move_3->2
Бендеры,Хомутяновка,Школьная улица,5,3,4.5184,3.2671,4.456,4.5155,0.0,False,False,,4.3279,2,zone_move_3->2
Бендеры,Хомутяновка,Школьная улица,6,3,4.9286,3.5379,4.852,4.9247,0.0,False,False,,4.7162,2,zone_move_3->2
Бендеры,Хомутяновка,Школьная улица,7,3,4.5733,3.2898,4.508,4.5703,0.0,False,False,,4.3778,2,zone_move_3->2
Бендеры,Хомутяновка,Школьная улица,9,3,4.6162,3.3326,4.551,4.613,0.0,False,False,,4.4205,2,zone_move_3->2
Бендеры,Хомутяновка,Школьная улица,11,3,4.6398,3.3563,4.574,4.6366,0.0,False,False,,4.4441,2,zone_move_3->2
Бендеры,Хомутяновка,Школьная улица,13,3,4.6607,3.3772,4.595,4.6575,0.0,False,False,,4.465,2,zone_move_3->2
Бендеры,Хомутяновка,Школьная улица,15,3,4.6836,3.4001,4.618,4.6803,0.0,False,False,,4.4878,2,zone_move_3->2
Бендеры,Хомутяновка,Школьная улица,17,3,4.7027,3.4191,4.637,4.6993,0.0,False,False,,4.5068,2,zone_move_3->2
Бендеры,Хомутяновка,Школьная улица,18,3,4.6005,3.317,4.535,4.5974,0.0,False,False,,4.4049,2,zone_move_3->2
Бендеры,Хомутяновка,Школьная улица,19,3,4.7175,3.434,4.652,4.7141,0.0,False,False,,4.5216,2,zone_move_3->2
Бендеры,Хомутяновка,Школьная улица,21,3,4.8069,3.5234,4.741,4.8034,0.0,False,False,,4.6109,2,zone_move_3->2
Бендеры,Хомутяновка,Школьная улица,23,3,4.8143,3.8669,4.782,4.8105,0.0,False,False,,4.6685,2,zone_move_3->2
Бендеры,Хомутяновка,Школьная улица,24,3,4.9259,3.6424,4.861,4.922,0.0,False,False,,4.7295,2,zone_move_3->2
Бендеры,Хомутяновка,Школьная улица,27,3,4.8974,3.6139,4.832,4.8936,0.0,False,False,,4.7011,2,zone_move_3->2
Бендеры,Хомутяновка,Школьная улица,29,3,4.9324,3.6489,4.867,4.9285,0.0,False,False,,4.736,2,zone_move_3->2
Бендеры,Хомутяновка,Школьная улица,39,3,4.5796,3.2059,4.505,4.5767,0.0,False,False,,4.3707,2,zone_move_3->2
Бендеры,Хомутяновка,Школьная улица,41,3,4.4759,3.3096,4.422,4.4729,0.0,False,False,,4.298,2,zone_move_3->2
Бендеры,Хомутяновка,Школьная улица,134,3,4.6285,3.3449,4.563,4.6254,0.0,False,False,,4.4329,2,zone_move_3->2
Бендеры,Хомутяновка,Школьная улица,136,3,4.486,3.2995,4.43,4.483,0.0,False,False,,4.3051,2,zone_move_3->2
Бендеры,Хомутяновка,переулок Бородина,1,3,5.1725,2.9254,4.925,5.1692,0.0,False,False,,4.8322,2,zone_move_3->2
Бендеры,Хомутяновка,переулок Бородина,4,3,5.1712,2.9242,4.924,5.1679,0.0,False,False,,4.8309,2,zone_move_3->2
Бендеры,Хомутяновка,переулок Бородина,5,3,5.1723,2.9253,4.925,5.1691,0.0,False,False,,4.8321,2,zone_move_3->2
Бендеры,Хомутяновка,переулок Бородина,6 кв. 1,3,5.2684,3.0214,5.021,5.2649,0.0,False,False,,4.9279,2,zone_move_3->2
Бендеры,Хомутяновка,переулок Бородина,6 кв. 2,3,5.2536,3.0066,5.006,5.2502,0.0,False,False,,4.9132,2,zone_move_3->2
Бендеры,Хомутяновка,переулок Бородина,9,3,5.2664,3.0194,4.966,5.2629,0.0,False,False,,4.9259,2,zone_move_3->2
Бендеры,Хомутяновка,переулок Бородина,9,3,5.2129,2.9658,4.966,5.2095,0.0,False,False,,4.8725,2,zone_move_3->2
Бендеры,Хомутяновка,переулок Бородина,11,3,5.129,2.882,4.881,5.1259,0.0,False,False,,4.7889,2,zone_move_3->2
Бендеры,Хомутяновка,переулок Бородина,11,3,5.1471,2.9001,4.881,5.1439,0.0,False,False,,4.8069,2,zone_move_3->2
Бендеры,Хомутяновка,переулок Лермонтова,1,3,5.2848,3.0211,5.035,5.2812,0.0,False,False,,4.9417,2,zone_move_3->2
Бендеры,Хомутяновка,переулок Лермонтова,7,3,5.3502,3.0865,5.1,5.3465,0.0,False,False,,5.007,2,zone_move_3->2
Бендеры,Хомутяновка,переулок Лермонтова,13а,3,5.1631,2.7632,4.892,5.16,0.0,False,False,,4.8001,2,zone_move_3->2
Бендеры,Хомутяновка,переулок Лермонтова,15,3,5.015,2.7705,4.768,5.0121,0.0,False,False,,4.6755,2,zone_move_3->2
Бендеры,Хомутяновка,переулок Лермонтова,16,3,5.4284,3.2941,5.198,5.4244,0.0,False,False,,5.1043,2,zone_move_3->2
Бендеры,Хомутяновка,переулок Лермонтова,17,3,5.3902,3.1265,5.14,5.3863,0.0,False,False,,5.0468,2,zone_move_3->2
Бендеры,Хомутяновка,переулок Лермонтова,17,3,5.5248,3.1978,5.14,5.5205,0.0,False,False,,5.1715,2,zone_move_3->2
Бендеры,Хомутяновка,переулок Лермонтова,25,3,5.4418,3.2808,5.207,5.4377,0.0,False,False,,5.1136,2,zone_move_3->2
Бендеры,Хомутяновка,переулок Лермонтова,40,3,5.4268,3.1631,5.177,5.4228,0.0,False,False,,5.0833,2,zone_move_3->2
Бендеры,Хомутяновка,переулок Лермонтова,57,3,5.112,2.8483,4.862,5.1088,0.0,False,False,,4.7693,2,zone_move_3->2
Бендеры,Хомутяновка,переулок Лермонтова,58,3,5.1406,2.8768,4.89,5.1373,0.0,False,False,,4.7978,2,zone_move_3->2
Бендеры,Хомутяновка,переулок Лермонтова,59,3,5.2047,2.941,4.954,5.2013,0.0,False,False,,4.8618,2,zone_move_3->2
Бендеры,Хомутяновка,переулок Лермонтова,60,3,5.1413,2.8776,4.891,5.1381,0.0,False,False,,4.7986,2,zone_move_3->2
Бендеры,Хомутяновка,переулок Лермонтова,64,3,5.2479,2.9842,4.998,5.2444,0.0,False,False,,4.9049,2,zone_move_3->2
Бендеры,Хомутяновка,переулок Лермонтова,64,3,5.3274,3.0637,4.998,5.3237,0.0,False,False,,4.9842,2,zone_move_3->2
Бендеры,Хомутяновка,переулок Лермонтова,66,3,5.2443,2.9806,4.995,5.2408,0.0,False,False,,4.9013,2,zone_move_3->2
Бендеры,Хомутяновка,переулок Лермонтова,66,3,5.3282,3.0645,4.995,5.3245,0.0,False,False,,4.985,2,zone_move_3->2
Бендеры,Хомутяновка,переулок Лермонтова,67,3,5.2981,3.0344,5.048,5.2945,0.0,False,False,,4.955,2,zone_move_3->2
Бендеры,Хомутяновка,переулок Лермонтова,69,3,5.2967,3.033,5.047,5.2931,0.0,False,False,,4.9536,2,zone_move_3->2
Бендеры,Хомутяновка,переулок Лермонтова,90,3,5.0927,2.6928,4.822,5.0898,0.0,False,False,,4.7299,2,zone_move_3->2
Бендеры,Хомутяновка,переулок Лермонтова,92,3,5.0787,2.7068,4.812,5.0758,0.0,False,False,,4.7201,2,zone_move_3->2
Бендеры,Хомутяновка,переулок Лермонтова,94,3,5.0637,2.7219,4.802,5.0607,0.0,False,False,,4.7095,2,zone_move_3->2
Бендеры,Хомутяновка,переулок Лермонтова,96,3,5.0497,2.7358,4.792,5.0468,0.0,False,False,,4.6998,2,zone_move_3->2
Бендеры,Хомутяновка,переулок Лермонтова,98,3,5.0484,2.7847,4.799,5.0454,0.0,False,False,,4.7059,2,zone_move_3->2
Бендеры,Хомутяновка,переулок Лермонтова,100,3,5.0488,2.7851,4.799,5.0458,0.0,False,False,,4.7063,2,zone_move_3->2
Бендеры,Хомутяновка,переулок Лермонтова,102,3,4.9939,2.7917,4.753,4.9909,0.0,False,False,,4.6606,2,zone_move_3->2
Бендеры,Хомутяновка,переулок Лермонтова,104,3,4.9791,2.8064,4.743,4.9762,0.0,False,False,,4.6503,2,zone_move_3->2
Бендеры,Хомутяновка,переулок Осипенко,1,4,6.4907,2.6072,5.91,6.4864,0.0,False,False,,5.9039,2,zone_move_4->2
Бендеры,Хомутяновка,переулок Осипенко,1,4,6.4032,2.5197,5.91,6.399,0.0,False,False,,5.8165,2,zone_move_4->2
Бендеры,Хомутяновка,переулок Осипенко,1,4,6.4456,2.5622,5.91,6.4414,0.0,False,False,,5.8589,2,zone_move_4->2
Бендеры,Хомутяновка,переулок Осипенко,2,4,6.3177,2.4342,5.825,6.3137,0.0,False,False,,5.7312,2,zone_move_4->2
Бендеры,Хомутяновка,переулок Осипенко,2,4,6.4825,2.599,5.825,6.4783,0.0,False,False,,5.8958,2,zone_move_4->2
Бендеры,Хомутяновка,переулок Осипенко,2,4,6.3852,2.5017,5.825,6.381,0.0,False,False,,5.7985,2,zone_move_4->2
Бендеры,Хомутяновка,переулок Осипенко,4,4,6.4762,2.5928,5.984,6.472,0.0,False,False,,5.8895,2,zone_move_4->2
Бендеры,Хомутяновка,переулок Осипенко,6,4,6.5371,2.6536,6.044,6.5328,0.0,False,False,,5.9503,2,zone_move_4->2
Бендеры,Хомутяновка,переулок Осипенко,9,4,6.5352,2.6517,6.042,6.5308,0.0,False,False,,5.9483,2,zone_move_4->2
Бендеры,Хомутяновка,переулок Осипенко,11,4,6.592,2.7085,6.099,6.5876,0.0,False,False,,6.0051,2,zone_move_4->2
Бендеры,Хомутяновка,переулок Осипенко,15,4,6.5368,2.6534,6.044,6.5326,0.0,False,False,,5.9501,2,zone_move_4->2
Бендеры,Хомутяновка,переулок Полоза,6,4,6.1955,3.2601,5.844,6.1906,0.0,False,False,,5.7502,2,zone_move_4->2
Бендеры,Хомутяновка,переулок Полоза,6,4,6.2271,3.2917,5.844,6.2221,0.0,False,False,,5.7817,2,zone_move_4->2
Бендеры,Хомутяновка,переулок Полоза,49,4,6.2119,3.2765,5.861,6.2071,0.0,False,False,,5.7667,2,zone_move_4->2
Бендеры,Хомутяновка,переулок Полоза,78,4,6.3173,3.3819,5.966,6.3123,0.0,False,False,,5.8719,2,zone_move_4->2
Бендеры,Хомутяновка,улица 23 Августа,1,3,5.3007,3.5611,5.13,5.2964,0.0,False,False,,5.0355,2,zone_move_3->2
Бендеры,Хомутяновка,улица 23 Августа,2,3,5.3165,3.577,5.142,5.3122,0.0,False,False,,5.0513,2,zone_move_3->2
Бендеры,Хомутяновка,улица 23 Августа,2,3,5.3133,3.5737,5.142,5.309,0.0,False,False,,5.0481,2,zone_move_3->2
Бендеры,Хомутяновка,улица 23 Августа,3,3,5.3347,3.5952,5.164,5.3305,0.0,False,False,,5.0696,2,zone_move_3->2
Бендеры,Хомутяновка,улица 23 Августа,4,3,5.3285,3.589,5.157,5.3243,0.0,False,False,,5.0634,2,zone_move_3->2
Бендеры,Хомутяновка,улица 23 Августа,5,3,5.3489,3.6094,5.178,5.3447,0.0,False,False,,5.0838,2,zone_move_3->2
Бендеры,Хомутяновка,улица 23 Августа,6,3,5.3431,3.6036,5.172,5.3388,0.0,False,False,,5.0779,2,zone_move_3->2
Бендеры,Хомутяновка,улица 23 Августа,7,3,5.3666,3.6271,5.195,5.3623,0.0,False,False,,5.1014,2,zone_move_3->2
Бендеры,Хомутяновка,улица 23 Августа,8,3,5.356,3.6165,5.185,5.3518,0.0,False,False,,5.0909,2,zone_move_3->2
Бендеры,Хомутяновка,улица 23 Августа,10,3,5.371,3.6314,5.199,5.3667,0.0,False,False,,5.1058,2,zone_move_3->2
Бендеры,Хомутяновка,улица 23 Августа,12,3,5.3938,3.6543,5.222,5.3896,0.0,False,False,,5.1287,2,zone_move_3->2
Бендеры,Хомутяновка,улица 23 Августа,14,3,5.4185,3.6789,5.247,5.4142,0.0,False,False,,5.1533,2,zone_move_3->2
Бендеры,Хомутяновка,улица 23 Августа,39,3,5.4012,3.6617,5.23,5.397,0.0,False,False,,5.1361,2,zone_move_3->2
Бендеры,Хомутяновка,улица 23 Августа,41,3,5.2858,3.5462,5.114,5.2815,0.0,False,False,,5.0206,2,zone_move_3->2
Бендеры,Хомутяновка,улица 40 лет Советской Пионерии,3,3,5.62,2.9738,5.313,5.616,0.0,False,False,,5.2191,2,zone_move_3->2
Бендеры,Хомутяновка,улица 40 лет Советской Пионерии,4,3,5.6353,2.9892,5.328,5.6313,0.0,False,False,,5.2344,2,zone_move_3->2
Бендеры,Хомутяновка,улица 40 лет Советской Пионерии,5,3,5.6525,3.0063,5.345,5.6484,0.0,False,False,,5.2515,2,zone_move_3->2
Бендеры,Хомутяновка,улица 40 лет Советской Пионерии,9,3,5.6708,3.0246,5.364,5.6666,0.0,False,False,,5.2697,2,zone_move_3->2
Бендеры,Хомутяновка,улица 40 лет Советской Пионерии,12,3,5.7486,3.087,5.439,5.7443,0.0,False,False,,5.3451,2,zone_move_3->2
Бендеры,Хомутяновка,улица 40 лет Советской Пионерии,14,3,5.7303,3.1053,5.426,5.7259,0.0,False,False,,5.3322,2,zone_move_3->2
Бендеры,Хомутяновка,улица 40 лет Советской Пионерии,35,3,5.3005,2.6544,4.993,5.2974,0.0,False,False,,4.9005,2,zone_move_3->2
Бендеры,Хомутяновка,улица 40 лет Советской Пионерии,35,3,5.3961,2.75,4.993,5.3928,0.0,False,False,,4.9959,2,zone_move_3->2
Бендеры,Хомутяновка,улица 40 лет Советской Пионерии,37,3,5.2988,2.6526,4.992,5.2957,0.0,False,False,,4.8988,2,zone_move_3->2
Бендеры,Хомутяновка,улица 40 лет Советской Пионерии,37,3,5.3966,2.7504,4.992,5.3932,0.0,False,False,,4.9963,2,zone_move_3->2
Бендеры,Хомутяновка,улица 40 лет Советской Пионерии,41,3,5.5633,2.9171,5.256,5.5595,0.0,False,False,,5.1626,2,zone_move_3->2
Бендеры,Хомутяновка,улица 40 лет Советской Пионерии,43,3,5.5697,2.9235,5.262,5.5658,0.0,False,False,,5.1689,2,zone_move_3->2
Бендеры,Хомутяновка,улица 40 лет Советской Пионерии,44,3,5.4353,2.7891,5.128,5.4318,0.0,False,False,,5.0349,2,zone_move_3->2
Бендеры,Хомутяновка,улица 40 лет Советской Пионерии,46,3,5.4354,2.7892,5.128,5.4319,0.0,False,False,,5.035,2,zone_move_3->2
Бендеры,Хомутяновка,улица 40 лет Советской Пионерии,47,3,5.4875,2.8414,5.18,5.4839,0.0,False,False,,5.087,2,zone_move_3->2
Бендеры,Хомутяновка,улица 40 лет Советской Пионерии,68,3,5.2748,2.5107,4.95,5.2719,0.0,False,False,,4.8573,2,zone_move_3->2
Бендеры,Хомутяновка,улица 40 лет Советской Пионерии,70,3,5.2601,2.5254,4.939,5.2572,0.0,False,False,,4.8471,2,zone_move_3->2
Бендеры,Хомутяновка,улица 40 лет Советской Пионерии,72,3,5.2476,2.5379,4.931,5.2447,0.0,False,False,,4.8383,2,zone_move_3->2
Бендеры,Хомутяновка,улица 40 лет Советской Пионерии,74,3,5.2371,2.5909,4.93,5.2341,0.0,False,False,,4.8372,2,zone_move_3->2
Бендеры,Хомутяновка,улица 40 лет Советской Пионерии,76,3,5.2375,2.5914,4.93,5.2346,0.0,False,False,,4.8377,2,zone_move_3->2
Бендеры,Хомутяновка,улица 50 лет ВЛКСМ,1,4,6.251,2.3675,5.758,6.247,0.0,False,False,,5.6645,2,zone_move_4->2
Бендеры,Хомутяновка,улица 50 лет ВЛКСМ,5а/1,3,5.8865,2.0291,5.397,5.8835,0.0,False,False,,5.3049,2,zone_move_3->2
Бендеры,Хомутяновка,улица 50 лет ВЛКСМ,5а/4,3,5.855,1.9977,5.366,5.852,0.0,False,False,,5.2734,2,zone_move_3->2
Бендеры,Хомутяновка,улица 50 лет ВЛКСМ,6,4,6.3929,2.5094,5.9,6.3887,0.0,False,False,,5.8062,2,zone_move_4->2
Бендеры,Хомутяновка,улица 50 лет ВЛКСМ,6а,3,6.3985,2.515,5.555,6.3942,0.0,False,False,,5.8117,2,zone_move_3->2
Бендеры,Хомутяновка,улица 50 лет ВЛКСМ,6а,3,5.9638,2.6419,5.555,5.9595,0.0,False,False,,5.4612,2,zone_move_3->2
Бендеры,Хомутяновка,улица 50 лет ВЛКСМ,7а,4,5.991,2.6595,5.581,5.9866,0.0,False,False,,5.4869,2,zone_move_4->2
Бендеры,Хомутяновка,улица 50 лет ВЛКСМ,7а,4,6.0101,2.6405,5.581,6.0056,0.0,False,False,,5.5002,2,zone_move_4->2
Бендеры,Хомутяновка,улица 50 лет ВЛКСМ,7а,4,6.6681,2.7846,5.581,6.6634,0.0,False,False,,6.0809,3,zone_move_4->3
Бендеры,Хомутяновка,улица 50 лет ВЛКСМ,11,4,6.3757,2.4922,5.883,6.3715,0.0,False,False,,5.789,2,zone_move_4->2
Бендеры,Хомутяновка,улица 50 лет ВЛКСМ,13,3,6.0127,1.9698,5.496,6.0096,0.0,False,False,,5.4032,2,zone_move_3->2
Бендеры,Хомутяновка,улица 50 лет ВЛКСМ,50а,3,5.9893,1.9464,5.473,5.9862,0.0,False,False,,5.3798,2,zone_move_3->2
Бендеры,Хомутяновка,улица 50 лет ВЛКСМ,52б,3,5.7543,2.0313,5.285,5.7513,0.0,False,False,,5.1929,2,zone_move_3->2
Бендеры,Хомутяновка,улица Академика Фёдорова,3,1,1.3544,4.0898,1.691,1.3521,0.0,False,False,,1.762,1,
Бендеры,Хомутяновка,улица Академика Фёдорова,5,1,1.4735,4.209,1.848,1.4711,0.0,False,False,,1.881,1,
Бендеры,Хомутяновка,улица Академика Фёдорова,16,1,1.3179,4.0533,1.654,1.3156,0.0,False,False,,1.7255,1,
Бендеры,Хомутяновка,улица Академика Фёдорова,16,1,1.3519,4.0873,1.654,1.3496,0.0,False,False,,1.7595,1,
Бендеры,Хомутяновка,улица Академика Фёдорова,18,1,1.4397,4.1751,1.776,1.4372,0.0,False,False,,1.8471,1,
Бендеры,Хомутяновка,улица Академика Фёдорова,20,1,1.4103,4.1458,1.746,1.408,0.0,False,False,,1.8179,1,
Бендеры,Хомутяновка,улица Академика Фёдорова,24,1,1.4447,4.1802,1.781,1.4424,0.0,False,False,,1.8523,1,
Бендеры,Хомутяновка,улица Академика Фёдорова,26,1,1.485,4.2205,1.821,1.4826,0.0,False,False,,1.8925,1,
Бендеры,Хомутяновка,улица Академика Фёдорова,28,1,1.5231,4.2585,1.859,1.5207,0.0,False,False,,1.9306,1,
Бендеры,Хомутяновка,улица Академика Фёдорова,30,1,1.5513,4.2867,1.888,1.5489,0.0,False,False,,1.9588,1,
Бендеры,Хомутяновка,улица Бориса Главана,3,3,4.328,3.5391,4.312,4.325,0.0,False,False,,4.2067,2,zone_move_3->2
Бендеры,Хомутяновка,улица Бориса Главана,5,3,4.3105,3.5216,4.294,4.3074,0.0,False,False,,4.1891,2,zone_move_3->2
Бендеры,Хомутяновка,улица Бориса Главана,5а,3,4.2761,3.5823,4.27,4.2731,0.0,False,False,,4.1691,2,zone_move_3->2
Бендеры,Хомутяновка,улица Бориса Главана,7,3,4.3749,3.586,4.358,4.3717,0.0,False,False,,4.2534,2,zone_move_3->2
Бендеры,Хомутяновка,улица Бориса Главана,9,3,4.4143,3.6254,4.398,4.411,0.0,False,False,,4.2927,2,zone_move_3->2
Бендеры,Хомутяновка,улица Бориса Главана,11,3,4.4535,3.6646,4.437,4.4501,0.0,False,False,,4.3318,2,zone_move_3->2
Бендеры,Хомутяновка,улица Бориса Главана,13,3,4.5029,3.7141,4.487,4.4994,0.0,False,False,,4.3811,2,zone_move_3->2
Бендеры,Хомутяновка,улица Бориса Главана,15,3,4.5377,3.7489,4.522,4.5341,0.0,False,False,,4.4158,2,zone_move_3->2
Бендеры,Хомутяновка,улица Бориса Главана,16,3,4.3461,3.5573,4.33,4.343,0.0,False,False,,4.2247,2,zone_move_3->2
Бендеры,Хомутяновка,улица Бориса Главана,17,3,4.5574,3.7686,4.541,4.5538,0.0,False,False,,4.4355,2,zone_move_3->2
Бендеры,Хомутяновка,улица Бориса Главана,18,3,4.3291,3.5402,4.313,4.326,0.0,False,False,,4.2077,2,zone_move_3->2
Бендеры,Хомутяновка,улица Бориса Главана,19,3,4.6125,3.8236,4.596,4.6087,0.0,False,False,,4.4904,2,zone_move_3->2
Бендеры,Хомутяновка,улица Бориса Главана,20,3,4.3172,3.5283,4.301,4.3142,0.0,False,False,,4.1959,2,zone_move_3->2
Бендеры,Хомутяновка,улица Бориса Главана,22,3,4.3303,3.5414,4.314,4.3272,0.0,False,False,,4.2089,2,zone_move_3->2
Бендеры,Хомутяновка,улица Бориса Главана,24,3,4.3511,3.5622,4.335,4.3479,0.0,False,False,,4.2296,2,zone_move_3->2
Бендеры,Хомутяновка,улица Бориса Главана,24а,3,4.4155,3.6266,4.399,4.4122,0.0,False,False,,4.2939,2,zone_move_3->2
Бендеры,Хомутяновка,улица Бориса Главана,32а,3,4.6368,3.732,4.609,4.6329,0.0,False,False,,4.4973,2,zone_move_3->2
Бендеры,Хомутяновка,улица Бориса Главана,34,3,4.6584,3.7104,4.626,4.6545,0.0,False,False,,4.5124,2,zone_move_3->2
Бендеры,Хомутяновка,улица Бориса Главана,40,3,4.5989,3.81,4.582,4.5951,0.0,False,False,,4.4768,2,zone_move_3->2
Бендеры,Хомутяновка,улица Бориса Главана,42,3,4.6103,3.8214,4.594,4.6065,0.0,False,False,,4.4882,2,zone_move_3->2
Бендеры,Хомутяновка,улица Бориса Главана,44,3,4.6677,3.8788,4.652,4.6638,0.0,False,False,,4.5455,2,zone_move_3->2
Бендеры,Хомутяновка,улица Бориса Главана,46,3,4.724,3.9351,4.708,4.7199,0.0,False,False,,4.6016,2,zone_move_3->2
Бендеры,Хомутяновка,улица Бориса Главана,47,3,4.3446,3.4409,4.317,4.3417,0.0,False,False,,4.2062,2,zone_move_3->2
Бендеры,Хомутяновка,улица Бориса Главана,48,3,4.7598,3.9709,4.743,4.7557,0.0,False,False,,4.6374,2,zone_move_3->2
