settlement_ru,district_ru,street_ru,housenumber,current_zone,central_km,bam_km,current_expected_km,in_city_km,outside_city_km,crosses_boundary,reenters_city,first_exit_lonlat,eq_km_A,recalculated_zone_A,qa_flag
Парканы,Парканы,улица Калинина,10,3,4.8186,5.5499,4.854,1.597,3.2158,True,False,"[29.491402, 46.832239]",7.0661,3,
Парканы,Парканы,улица Калинина,11,3,4.7739,5.5052,4.809,1.597,3.1712,True,False,"[29.491402, 46.832239]",6.9917,3,
Парканы,Парканы,улица Калинина,12,3,4.8313,5.5625,4.866,1.597,3.2284,True,False,"[29.491402, 46.832239]",7.0871,3,
Парканы,Парканы,улица Калинина,13,3,4.7912,5.5225,4.827,1.597,3.1885,True,False,"[29.491402, 46.832239]",7.0206,3,
Парканы,Парканы,улица Калинина,14,3,4.8505,5.5818,4.886,1.597,3.2476,True,False,"[29.491402, 46.832239]",7.1191,3,
Парканы,Парканы,улица Калинина,15,3,4.8086,5.5399,4.844,1.597,3.2058,True,False,"[29.491402, 46.832239]",7.0494,3,
Парканы,Парканы,улица Калинина,16,3,4.8669,5.5982,4.902,1.597,3.264,True,False,"[29.491402, 46.832239]",7.1464,3,
Парканы,Парканы,улица Калинина,17,3,4.8273,5.5586,4.863,1.597,3.2245,True,False,"[29.491402, 46.832239]",7.0806,3,
Парканы,Парканы,улица Калинина,18,3,4.8815,5.6128,4.917,1.597,3.2785,True,False,"[29.491402, 46.832239]",7.1706,3,
Парканы,Парканы,улица Калинина,19,3,4.8444,5.5757,4.88,1.597,3.2416,True,False,"[29.491402, 46.832239]",7.1091,3,
Парканы,Парканы,улица Калинина,20,3,4.91,5.6412,4.945,1.597,3.3069,True,False,"[29.491402, 46.832239]",7.2179,3,
Парканы,Парканы,улица Калинина,21,3,4.8608,5.5921,4.896,1.597,3.2579,True,False,"[29.491402, 46.832239]",7.1362,3,
Парканы,Парканы,улица Калинина,23,3,4.8782,5.6095,4.914,1.597,3.2753,True,False,"[29.491402, 46.832239]",7.1652,3,
Парканы,Парканы,улица Калинина,25,3,4.8986,5.6299,4.934,1.597,3.2956,True,False,"[29.491402, 46.832239]",7.1991,3,
Парканы,Парканы,улица Калинина,27,3,4.9178,5.649,4.953,1.597,3.3147,True,False,"[29.491402, 46.832239]",7.2309,3,
Парканы,Парканы,улица Карла Маркса,1,3,4.202,4.9333,4.197,1.597,2.5968,True,False,"[29.491402, 46.832239]",6.0344,2,zone_move_3->2
Парканы,Парканы,улица Карла Маркса,1,3,4.1622,4.8935,4.197,1.597,2.557,True,False,"[29.491402, 46.832239]",5.9681,2,zone_move_3->2
Парканы,Парканы,улица Карла Маркса,2,3,4.1357,4.867,4.171,1.597,2.5305,True,False,"[29.491402, 46.832239]",5.9239,2,zone_move_3->2
Парканы,Парканы,улица Карла Маркса,4,3,4.1526,4.8839,4.188,1.597,2.5474,True,False,"[29.491402, 46.832239]",5.9521,2,zone_move_3->2
Парканы,Парканы,улица Карла Маркса,5,3,4.4431,5.1744,4.452,1.597,2.8381,True,False,"[29.491402, 46.832239]",6.4366,3,
Парканы,Парканы,улица Карла Маркса,5,3,4.4164,5.1477,4.452,1.597,2.8113,True,False,"[29.491402, 46.832239]",6.3919,3,
Парканы,Парканы,улица Карла Маркса,6,3,4.1691,4.9003,4.204,1.597,2.5638,True,False,"[29.491402, 46.832239]",5.9794,2,zone_move_3->2
Парканы,Парканы,улица Карла Маркса,7,3,4.4124,5.1437,4.448,1.597,2.8074,True,False,"[29.491402, 46.832239]",6.3854,3,
Парканы,Парканы,улица Карла Маркса,8,3,4.184,4.9152,4.219,1.597,2.5787,True,False,"[29.491402, 46.832239]",6.0042,2,zone_move_3->2
Парканы,Парканы,улица Карла Маркса,9,3,4.322,5.0533,4.358,1.597,2.717,True,False,"[29.491402, 46.832239]",6.2347,3,
Парканы,Парканы,улица Карла Маркса,10,3,4.2036,4.9349,4.239,1.597,2.5984,True,False,"[29.491402, 46.832239]",6.0371,2,zone_move_3->2
Парканы,Парканы,улица Карла Маркса,11,3,4.3332,5.0645,4.369,1.597,2.7282,True,False,"[29.491402, 46.832239]",6.2534,3,
Парканы,Парканы,улица Карла Маркса,12,3,4.2198,4.9511,4.256,1.597,2.6146,True,False,"[29.491402, 46.832239]",6.0641,2,zone_move_3->2
Парканы,Парканы,улица Карла Маркса,13,3,4.348,5.0793,4.384,1.597,2.743,True,False,"[29.491402, 46.832239]",6.2781,3,
Парканы,Парканы,улица Карла Маркса,14,3,4.2343,4.9656,4.27,1.597,2.6291,True,False,"[29.491402, 46.832239]",6.0882,3,
Парканы,Парканы,улица Карла Маркса,15,3,4.3668,5.0981,4.402,1.597,2.7618,True,False,"[29.491402, 46.832239]",6.3094,3,
Парканы,Парканы,улица Карла Маркса,17,3,4.396,5.1273,4.432,1.597,2.791,True,False,"[29.491402, 46.832239]",6.3581,3,
Парканы,Парканы,улица Карла Маркса,18,3,4.4871,5.2184,4.523,1.597,2.8821,True,False,"[29.491402, 46.832239]",6.5099,3,
Парканы,Парканы,улица Карла Маркса,19,3,4.4198,5.1511,4.455,1.597,2.8147,True,False,"[29.491402, 46.832239]",6.3976,3,
Парканы,Парканы,улица Карла Маркса,20,3,4.4528,5.1841,4.489,1.597,2.8478,True,False,"[29.491402, 46.832239]",6.4527,3,
Парканы,Парканы,улица Карла Маркса,21,3,4.4339,5.1652,4.47,1.597,2.8289,True,False,"[29.491402, 46.832239]",6.4212,3,
Парканы,Парканы,улица Карла Маркса,22,3,4.4252,5.1565,4.461,1.597,2.8201,True,False,"[29.491402, 46.832239]",6.4066,3,
Парканы,Парканы,улица Карла Маркса,22,3,4.4389,5.1702,4.461,1.597,2.8339,True,False,"[29.491402, 46.832239]",6.4296,3,
Парканы,Парканы,улица Карла Маркса,23,3,4.4442,5.1755,4.48,1.597,2.8392,True,False,"[29.491402, 46.832239]",6.4384,3,
Парканы,Парканы,улица Карла Маркса,24,3,4.3992,5.1305,4.434,1.597,2.7942,True,False,"[29.491402, 46.832239]",6.3634,3,
Парканы,Парканы,улица Карла Маркса,25,3,4.4592,5.1905,4.495,1.597,2.8542,True,False,"[29.491402, 46.832239]",6.4634,3,
Парканы,Парканы,улица Карла Маркса,25a,3,4.1045,4.8358,4.14,1.597,2.4992,True,False,"[29.491402, 46.832239]",5.8717,2,zone_move_3->2
Парканы,Парканы,улица Карла Маркса,27,3,4.4707,5.202,4.506,1.597,2.8657,True,False,"[29.491402, 46.832239]",6.4826,3,
Парканы,Парканы,улица Карла Маркса,29,3,4.4924,5.2237,4.528,1.597,2.8874,True,False,"[29.491402, 46.832239]",6.5187,3,
Парканы,Парканы,улица Карла Маркса,30,3,4.3225,5.0538,4.358,1.597,2.7175,True,False,"[29.491402, 46.832239]",6.2356,3,
Парканы,Парканы,улица Карла Маркса,31,3,4.5214,5.2527,4.557,1.597,2.9164,True,False,"[29.491402, 46.832239]",6.5671,3,
Парканы,Парканы,улица Карла Маркса,32,3,4.3089,5.0402,4.345,1.597,2.7039,True,False,"[29.491402, 46.832239]",6.2129,3,
Парканы,Парканы,улица Карла Маркса,33,3,4.5496,5.2809,4.585,1.597,2.9446,True,False,"[29.491402, 46.832239]",6.6141,3,
Парканы,Парканы,улица Карла Маркса,34,3,4.3225,5.0538,4.358,1.597,2.7174,True,False,"[29.491402, 46.832239]",6.2354,3,
Парканы,Парканы,улица Карла Маркса,35,3,4.5714,5.3027,4.606,1.597,2.9664,True,False,"[29.491402, 46.832239]",6.6504,3,
Парканы,Парканы,улица Карла Маркса,36,3,4.3367,5.068,4.372,1.597,2.7317,True,False,"[29.491402, 46.832239]",6.2592,3,
Парканы,Парканы,улица Карла Маркса,37,3,4.5877,5.319,4.623,1.597,2.9827,True,False,"[29.491402, 46.832239]",6.6776,3,
Парканы,Парканы,улица Карла Маркса,38,3,4.3562,5.0875,4.392,1.597,2.7512,True,False,"[29.491402, 46.832239]",6.2917,3,
Парканы,Парканы,улица Карла Маркса,39,3,4.605,5.3363,4.64,1.597,3.0,True,False,"[29.491402, 46.832239]",6.7064,3,
Парканы,Парканы,улица Карла Маркса,40,3,4.3745,5.1058,4.41,1.597,2.7695,True,False,"[29.491402, 46.832239]",6.3222,3,
Парканы,Парканы,улица Карла Маркса,41,3,4.6229,5.3542,4.658,1.597,3.0179,True,False,"[29.491402, 46.832239]",6.7362,3,
Парканы,Парканы,улица Карла Маркса,42,3,4.3935,5.1248,4.429,1.597,2.7885,True,False,"[29.491402, 46.832239]",6.3539,3,
Парканы,Парканы,улица Карла Маркса,43,3,4.6415,5.3728,4.677,1.597,3.0365,True,False,"[29.491402, 46.832239]",6.7672,3,
Парканы,Парканы,улица Карла Маркса,44,3,4.4083,5.1396,4.444,1.597,2.8033,True,False,"[29.491402, 46.832239]",6.3786,3,
Парканы,Парканы,улица Карла Маркса,45,3,4.659,5.3903,4.695,1.597,3.054,True,False,"[29.491402, 46.832239]",6.7964,3,
Парканы,Парканы,улица Карла Маркса,45а,3,4.6753,5.4066,4.711,1.597,3.0703,True,False,"[29.491402, 46.832239]",6.8236,3,
Парканы,Парканы,улица Карла Маркса,46,3,4.424,5.1553,4.46,1.597,2.8189,True,False,"[29.491402, 46.832239]",6.4046,3,
Парканы,Парканы,улица Карла Маркса,47,3,4.6871,5.4184,4.723,1.597,3.0821,True,False,"[29.491402, 46.832239]",6.8432,3,
Парканы,Парканы,улица Карла Маркса,48,3,4.444,5.1753,4.479,1.597,2.839,True,False,"[29.491402, 46.832239]",6.4381,3,
Парканы,Парканы,улица Карла Маркса,49,3,4.7136,5.4449,4.749,1.597,3.1086,True,False,"[29.491402, 46.832239]",6.8874,3,
Парканы,Парканы,улица Карла Маркса,50,3,4.4583,5.1896,4.494,1.597,2.8533,True,False,"[29.491402, 46.832239]",6.4619,3,
Парканы,Парканы,улица Карла Маркса,51,3,4.739,5.4703,4.774,1.597,3.1339,True,False,"[29.491402, 46.832239]",6.9296,3,
Парканы,Парканы,улица Карла Маркса,52,3,4.4754,5.2067,4.51,1.597,2.8704,True,False,"[29.491402, 46.832239]",6.4904,3,
Парканы,Парканы,улица Карла Маркса,53,3,4.7586,5.4899,4.794,1.597,3.1536,True,False,"[29.491402, 46.832239]",6.9624,3,
Парканы,Парканы,улица Карла Маркса,54,3,4.4893,5.2206,4.525,1.597,2.8843,True,False,"[29.491402, 46.832239]",6.5136,3,
Парканы,Парканы,улица Карла Маркса,55,3,4.7798,5.511,4.815,1.597,3.1747,True,False,"[29.491402, 46.832239]",6.9976,3,
Парканы,Парканы,улица Карла Маркса,56,3,4.5028,5.2341,4.538,1.597,2.8978,True,False,"[29.491402, 46.832239]",6.5361,3,
Парканы,Парканы,улица Карла Маркса,57,3,4.8143,5.5455,4.85,1.597,3.2092,True,False,"[29.491402, 46.832239]",7.0551,3,
Парканы,Парканы,улица Карла Маркса,58,3,4.5256,5.2569,4.561,1.597,2.9206,True,False,"[29.491402, 46.832239]",6.5741,3,
Парканы,Парканы,улица Карла Маркса,59,3,4.841,5.5723,4.876,1.597,3.236,True,False,"[29.491402, 46.832239]",7.0997,3,
Парканы,Парканы,улица Карла Маркса,60,3,4.5395,5.2708,4.575,1.597,2.9345,True,False,"[29.491402, 46.832239]",6.5972,3,
Парканы,Парканы,улица Карла Маркса,61,3,4.8579,5.5892,4.893,1.597,3.2529,True,False,"[29.491402, 46.832239]",7.1279,3,
Парканы,Парканы,улица Карла Маркса,62,3,4.5525,5.2838,4.588,1.597,2.9475,True,False,"[29.491402, 46.832239]",6.6189,3,
Парканы,Парканы,улица Карла Маркса,63,3,4.8926,5.6239,4.928,1.597,3.2876,True,False,"[29.491402, 46.832239]",7.1857,3,
Парканы,Парканы,улица Карла Маркса,64,3,4.571,5.3022,4.607,1.597,2.9659,True,False,"[29.491402, 46.832239]",6.6496,3,
Парканы,Парканы,улица Карла Маркса,65,3,4.9078,5.6391,4.943,1.597,3.3028,True,False,"[29.491402, 46.832239]",7.2111,3,
Парканы,Парканы,улица Карла Маркса,66,3,4.5909,5.3222,4.626,1.597,2.9859,True,False,"[29.491402, 46.832239]",6.6829,3,
Парканы,Парканы,улица Карла Маркса,67,3,4.9185,5.6497,4.954,1.597,3.3134,True,False,"[29.491402, 46.832239]",7.2287,3,
Парканы,Парканы,улица Карла Маркса,68,3,4.6113,5.3426,4.647,1.597,3.0063,True,False,"[29.491402, 46.832239]",6.7169,3,
Парканы,Парканы,улица Карла Маркса,69,3,4.9341,5.6654,4.969,1.597,3.3291,True,False,"[29.491402, 46.832239]",7.2549,3,
Парканы,Парканы,улица Карла Маркса,70,3,4.6269,5.3582,4.663,1.597,3.0219,True,False,"[29.491402, 46.832239]",6.7429,3,
Парканы,Парканы,улица Карла Маркса,71,3,4.9467,5.678,4.982,1.597,3.3416,True,False,"[29.491402, 46.832239]",7.2757,3,
Парканы,Парканы,улица Карла Маркса,71,3,4.9983,5.7296,4.982,1.597,3.3933,True,False,"[29.491402, 46.832239]",7.3619,3,
Парканы,Парканы,улица Карла Маркса,72,3,4.6398,5.3711,4.675,1.597,3.0348,True,False,"[29.491402, 46.832239]",6.7644,3,
Парканы,Парканы,улица Карла Маркса,73,3,4.9754,5.7067,5.01,1.597,3.3704,True,False,"[29.491402, 46.832239]",7.3237,3,
Парканы,Парканы,улица Карла Маркса,74,3,4.6526,5.3839,4.688,1.597,3.0476,True,False,"[29.491402, 46.832239]",6.7857,3,
Парканы,Парканы,улица Карла Маркса,75,3,4.9997,5.731,5.035,1.597,3.3947,True,False,"[29.491402, 46.832239]",7.3642,3,
Парканы,Парканы,улица Карла Маркса,75а,3,4.9849,5.7162,5.02,1.597,3.3798,True,False,"[29.491402, 46.832239]",7.3394,3,
Парканы,Парканы,улица Карла Маркса,76,3,4.6688,5.4001,4.704,1.597,3.0638,True,False,"[29.491402, 46.832239]",6.8127,3,
Парканы,Парканы,улица Карла Маркса,77,3,5.0503,5.7816,5.085,1.597,3.4453,True,False,"[29.491402, 46.832239]",7.4486,3,
Парканы,Парканы,улица Карла Маркса,78,3,4.6863,5.4176,4.721,1.597,3.0813,True,False,"[29.491402, 46.832239]",6.8419,3,
Парканы,Парканы,улица Карла Маркса,79,3,5.0622,5.7935,5.097,1.597,3.4571,True,False,"[29.491402, 46.832239]",7.4682,3,
Парканы,Парканы,улица Карла Маркса,80,3,4.7052,5.4365,4.74,1.597,3.1002,True,False,"[29.491402, 46.832239]",6.8734,3,
Парканы,Парканы,улица Карла Маркса,81,3,5.1008,5.8321,5.136,1.597,3.4957,True,False,"[29.491402, 46.832239]",7.5326,3,
Парканы,Парканы,улица Карла Маркса,82,3,4.7273,5.4586,4.763,1.597,3.1223,True,False,"[29.491402, 46.832239]",6.9102,3,
Парканы,Парканы,улица Карла Маркса,84,3,4.7599,5.4912,4.795,1.597,3.1548,True,False,"[29.491402, 46.832239]",6.9644,3,
Парканы,Парканы,улица Карла Маркса,85,3,5.1656,5.8969,5.201,1.597,3.5605,True,False,"[29.491402, 46.832239]",7.6406,3,
Парканы,Парканы,улица Карла Маркса,86,3,4.7849,5.5162,4.82,1.597,3.1798,True,False,"[29.491402, 46.832239]",7.0061,3,
Парканы,Парканы,улица Карла Маркса,87,3,5.1796,5.9109,5.215,1.597,3.5746,True,False,"[29.491402, 46.832239]",7.6641,3,
Парканы,Парканы,улица Карла Маркса,88,3,4.8053,5.5366,4.841,1.597,3.2003,True,False,"[29.491402, 46.832239]",7.0402,3,
Парканы,Парканы,улица Карла Маркса,89,3,5.2015,5.9328,5.237,1.597,3.5964,True,False,"[29.491402, 46.832239]",7.7004,3,
Парканы,Парканы,улица Карла Маркса,90,3,4.8264,5.5577,4.862,1.597,3.2214,True,False,"[29.491402, 46.832239]",7.0754,3,
Парканы,Парканы,улица Карла Маркса,91,3,5.219,5.9503,5.255,1.597,3.6139,True,False,"[29.491402, 46.832239]",7.7296,3,
Парканы,Парканы,улица Карла Маркса,92,3,4.8501,5.5814,4.886,1.597,3.2451,True,False,"[29.491402, 46.832239]",7.1149,3,
Парканы,Парканы,улица Карла Маркса,93,3,5.2384,5.9697,5.274,1.597,3.6333,True,False,"[29.491402, 46.832239]",7.7619,3,
Парканы,Парканы,улица Карла Маркса,94,3,4.8655,5.5968,4.901,1.597,3.2605,True,False,"[29.491402, 46.832239]",7.1406,3,
Парканы,Парканы,улица Карла Маркса,96,3,4.881,5.6123,4.917,1.597,3.276,True,False,"[29.491402, 46.832239]",7.1664,3,
Парканы,Парканы,улица Карла Маркса,98,3,4.9157,5.647,4.951,1.597,3.3107,True,False,"[29.491402, 46.832239]",7.2242,3,
Парканы,Парканы,улица Карла Маркса,99,3,5.3042,6.0355,5.339,1.597,3.6991,True,False,"[29.491402, 46.832239]",7.8716,3,
Парканы,Парканы,улица Карла Маркса,100,3,4.9347,5.666,4.971,1.597,3.3297,True,False,"[29.491402, 46.832239]",7.2559,3,
Парканы,Парканы,улица Карла Маркса,101,3,5.3189,6.0502,5.354,1.597,3.7138,True,False,"[29.491402, 46.832239]",7.8961,3,
Парканы,Парканы,улица Карла Маркса,102,3,4.9466,5.6778,4.981,1.597,3.3415,True,False,"[29.491402, 46.832239]",7.2756,3,
Парканы,Парканы,улица Карла Маркса,103,3,5.3449,6.0762,5.38,1.597,3.7397,True,False,"[29.491402, 46.832239]",7.9392,3,
Парканы,Парканы,улица Карла Маркса,104,3,4.9638,5.6951,4.999,1.597,3.3588,True,False,"[29.491402, 46.832239]",7.3044,3,
Парканы,Парканы,улица Карла Маркса,105,3,5.3646,6.0959,5.4,1.597,3.7594,True,False,"[29.491402, 46.832239]",7.9721,3,
Парканы,Парканы,улица Карла Маркса,106,3,4.9779,5.7092,5.013,1.597,3.3728,True,False,"[29.491402, 46.832239]",7.3277,3,
Парканы,Парканы,улица Карла Маркса,107,3,5.3766,6.1079,5.412,1.597,3.7715,True,False,"[29.491402, 46.832239]",7.9922,3,
Парканы,Парканы,улица Карла Маркса,108,3,4.9972,5.7285,5.033,1.597,3.3921,True,False,"[29.491402, 46.832239]",7.3599,3,
Парканы,Парканы,улица Карла Маркса,109,3,5.4057,6.137,5.441,1.597,3.8005,True,False,"[29.491402, 46.832239]",8.0406,3,
Парканы,Парканы,улица Карла Маркса,110,3,5.0092,5.7405,5.045,1.597,3.4042,True,False,"[29.491402, 46.832239]",7.3801,3,
Парканы,Парканы,улица Карла Маркса,111,3,5.4544,6.1857,5.49,1.597,3.8491,True,False,"[29.491402, 46.832239]",8.1216,3,
Парканы,Парканы,улица Карла Маркса,112,3,5.028,5.7593,5.064,1.597,3.423,True,False,"[29.491402, 46.832239]",7.4114,3,
Парканы,Парканы,улица Карла Маркса,113,4,5.7147,6.446,5.75,1.597,4.1092,True,False,"[29.491402, 46.832239]",8.5551,4,
Парканы,Парканы,улица Карла Маркса,114,3,5.0423,5.7736,5.077,1.597,3.4373,True,False,"[29.491402, 46.832239]",7.4352,3,
Парканы,Парканы,улица Карла Маркса,115,4,5.6805,6.4118,5.716,1.597,4.0749,True,False,"[29.491402, 46.832239]",8.4979,4,
Парканы,Парканы,улица Карла Маркса,116,3,5.0559,5.7872,5.091,1.597,3.4509,True,False,"[29.491402, 46.832239]",7.4579,3,
Парканы,Парканы,улица Карла Маркса,117,4,5.6504,6.3816,5.686,1.597,4.0448,True,False,"[29.491402, 46.832239]",8.4477,4,
Парканы,Парканы,улица Карла Маркса,118,3,5.0796,5.8109,5.115,1.597,3.4746,True,False,"[29.491402, 46.832239]",7.4974,3,
Парканы,Парканы,улица Карла Маркса,119,4,5.6156,6.3468,5.651,1.597,4.01,True,False,"[29.491402, 46.832239]",8.3897,4,
Парканы,Парканы,улица Карла Маркса,120,3,5.0933,5.8245,5.128,1.597,3.4882,True,False,"[29.491402, 46.832239]",7.5201,3,
Парканы,Парканы,улица Карла Маркса,121,4,5.5746,6.3059,5.61,1.597,3.9691,True,False,"[29.491402, 46.832239]",8.3216,3,zone_move_4->3
Парканы,Парканы,улица Карла Маркса,122,3,5.1284,5.8597,5.164,1.597,3.5233,True,False,"[29.491402, 46.832239]",7.5786,3,
Парканы,Парканы,улица Карла Маркса,123,4,5.6235,6.3548,5.659,1.597,4.018,True,False,"[29.491402, 46.832239]",8.4031,4,
Парканы,Парканы,улица Карла Маркса,124,3,5.1584,5.8897,5.193,1.597,3.5534,True,False,"[29.491402, 46.832239]",7.6287,3,
Парканы,Парканы,улица Карла Маркса,125,4,5.6375,6.3688,5.673,1.597,4.032,True,False,"[29.491402, 46.832239]",8.4264,4,
Парканы,Парканы,улица Карла Маркса,126,3,5.184,5.9153,5.219,1.597,3.579,True,False,"[29.491402, 46.832239]",7.6714,3,
Парканы,Парканы,улица Карла Маркса,127,4,5.6542,6.3855,5.689,1.597,4.0487,True,False,"[29.491402, 46.832239]",8.4542,4,
Парканы,Парканы,улица Карла Маркса,128,3,5.1997,5.931,5.235,1.597,3.5946,True,False,"[29.491402, 46.832239]",7.6974,3,
Парканы,Парканы,улица Карла Маркса,129,4,5.6713,6.4026,5.707,1.597,4.0658,True,False,"[29.491402, 46.832239]",8.4827,4,
Парканы,Парканы,улица Карла Маркса,130,3,5.2113,5.9426,5.247,1.597,3.6062,True,False,"[29.491402, 46.832239]",7.7167,3,
Парканы,Парканы,улица Карла Маркса,130,3,5.2364,5.9677,5.247,1.597,3.6313,True,False,"[29.491402, 46.832239]",7.7586,3,
Парканы,Парканы,улица Карла Маркса,131,4,5.6849,6.4162,5.72,1.597,4.0794,True,False,"[29.491402, 46.832239]",8.5054,4,
Парканы,Парканы,улица Карла Маркса,131,4,5.7349,6.4662,5.72,1.597,4.1294,True,False,"[29.491402, 46.832239]",8.5887,4,
Парканы,Парканы,улица Карла Маркса,132,3,5.2316,5.9629,5.267,1.597,3.6265,True,False,"[29.491402, 46.832239]",7.7506,3,
Парканы,Парканы,улица Карла Маркса,133,4,5.7004,6.4317,5.736,1.597,4.0949,True,False,"[29.491402, 46.832239]",8.5312,4,
Парканы,Парканы,улица Карла Маркса,134,3,5.2522,5.9835,5.288,1.597,3.6471,True,False,"[29.491402, 46.832239]",7.7849,3,
Парканы,Парканы,улица Карла Маркса,135,4,5.716,6.4473,5.751,1.597,4.1105,True,False,"[29.491402, 46.832239]",8.5572,4,
Парканы,Парканы,улица Карла Маркса,136,3,5.2921,6.0234,5.328,1.597,3.687,True,False,"[29.491402, 46.832239]",7.8514,3,
Парканы,Парканы,улица Карла Маркса,137,4,5.7296,6.4609,5.765,1.597,4.1241,True,False,"[29.491402, 46.832239]",8.5799,4,
Парканы,Парканы,улица Карла Маркса,138,3,5.3087,6.04,5.344,1.597,3.7036,True,False,"[29.491402, 46.832239]",7.8791,3,
Парканы,Парканы,улица Карла Маркса,139,4,5.7431,6.4744,5.779,1.597,4.1376,True,False,"[29.491402, 46.832239]",8.6024,4,
Парканы,Парканы,улица Карла Маркса,140,3,5.3214,6.0527,5.342,1.597,3.7163,True,False,"[29.491402, 46.832239]",7.9002,3,
Парканы,Парканы,улица Карла Маркса,140,3,5.3067,6.038,5.342,1.597,3.7016,True,False,"[29.491402, 46.832239]",7.8757,3,
Парканы,Парканы,улица Карла Маркса,141,4,5.7566,6.4879,5.792,1.597,4.1511,True,False,"[29.491402, 46.832239]",8.6249,4,
Парканы,Парканы,улица Карла Маркса,142,3,5.3404,6.0716,5.375,1.597,3.7352,True,False,"[29.491402, 46.832239]",7.9317,3,
Парканы,Парканы,улица Карла Маркса,143,4,5.7703,6.5016,5.806,1.597,4.1648,True,False,"[29.491402, 46.832239]",8.6477,4,
Парканы,Парканы,улица Карла Маркса,144,3,5.3676,6.0989,5.403,1.597,3.7624,True,False,"[29.491402, 46.832239]",7.9771,3,
Парканы,Парканы,улица Карла Маркса,145,4,5.7836,6.5149,5.819,1.597,4.1781,True,False,"[29.491402, 46.832239]",8.6699,4,
Парканы,Парканы,улица Карла Маркса,146,3,5.386,6.1173,5.421,1.597,3.7808,True,False,"[29.491402, 46.832239]",8.0077,3,
Парканы,Парканы,улица Карла Маркса,147,4,5.7983,6.5296,5.834,1.597,4.1928,True,False,"[29.491402, 46.832239]",8.6944,4,
Парканы,Парканы,улица Карла Маркса,148,3,5.4024,6.1337,5.438,1.597,3.7972,True,False,"[29.491402, 46.832239]",8.0351,3,
Парканы,Парканы,улица Карла Маркса,149,4,5.8148,6.5461,5.851,1.597,4.2094,True,False,"[29.491402, 46.832239]",8.7221,4,
Парканы,Парканы,улица Карла Маркса,150,3,5.4221,6.1534,5.458,1.597,3.8169,True,False,"[29.491402, 46.832239]",8.0679,3,
Парканы,Парканы,улица Карла Маркса,151,4,5.831,6.5623,5.867,1.597,4.2255,True,False,"[29.491402, 46.832239]",8.7489,4,
Парканы,Парканы,улица Карла Маркса,151,4,5.9459,6.6772,5.867,1.597,4.3404,True,False,"[29.491402, 46.832239]",8.9404,4,
Парканы,Парканы,улица Карла Маркса,152,3,5.4415,6.1728,5.477,1.597,3.8363,True,False,"[29.491402, 46.832239]",8.1002,3,
Парканы,Парканы,улица Карла Маркса,153,4,5.8491,6.5803,5.884,1.597,4.2436,True,False,"[29.491402, 46.832239]",8.7791,4,
Парканы,Парканы,улица Карла Маркса,154,4,5.7375,6.4688,5.773,1.597,4.132,True,False,"[29.491402, 46.832239]",8.5931,4,
Парканы,Парканы,улица Карла Маркса,155,4,5.8637,6.595,5.899,1.597,4.2582,True,False,"[29.491402, 46.832239]",8.8034,4,
Парканы,Парканы,улица Карла Маркса,156,4,5.7129,6.4442,5.748,1.597,4.1074,True,False,"[29.491402, 46.832239]",8.5521,4,
Парканы,Парканы,улица Карла Маркса,157,4,5.8793,6.6106,5.915,1.597,4.2739,True,False,"[29.491402, 46.832239]",8.8296,4,
Парканы,Парканы,улица Карла Маркса,158,4,5.6928,6.4241,5.728,1.597,4.0873,True,False,"[29.491402, 46.832239]",8.5186,4,
Парканы,Парканы,улица Карла Маркса,159,4,5.8964,6.6277,5.932,1.597,4.291,True,False,"[29.491402, 46.832239]",8.8581,4,
Парканы,Парканы,улица Карла Маркса,160,4,5.6731,6.4044,5.708,1.597,4.0676,True,False,"[29.491402, 46.832239]",8.4857,4,
Парканы,Парканы,улица Карла Маркса,161,4,5.9144,6.6456,5.949,1.597,4.3089,True,False,"[29.491402, 46.832239]",8.8879,4,
Парканы,Парканы,улица Карла Маркса,161,4,5.9999,6.7312,5.949,1.597,4.3945,True,False,"[29.491402, 46.832239]",9.0306,4,
Парканы,Парканы,улица Карла Маркса,161,4,5.9996,6.7309,5.949,1.597,4.3941,True,False,"[29.491402, 46.832239]",9.0299,4,
Парканы,Парканы,улица Карла Маркса,162,4,5.6506,6.3819,5.686,1.597,4.0451,True,False,"[29.491402, 46.832239]",8.4482,4,
Парканы,Парканы,улица Карла Маркса,163,4,5.9448,6.676,5.98,1.597,4.3393,True,False,"[29.491402, 46.832239]",8.9386,4,
Парканы,Парканы,улица Карла Маркса,164,4,5.6323,6.3636,5.667,1.597,4.0268,True,False,"[29.491402, 46.832239]",8.4177,4,
Парканы,Парканы,улица Карла Маркса,165,4,5.9649,6.6962,6.001,1.597,4.3594,True,False,"[29.491402, 46.832239]",8.9721,4,
Парканы,Парканы,улица Карла Маркса,166,4,5.6131,6.3444,5.648,1.597,4.0076,True,False,"[29.491402, 46.832239]",8.3857,4,
Парканы,Парканы,улица Карла Маркса,167,4,5.984,6.7153,6.019,1.597,4.3786,True,False,"[29.491402, 46.832239]",9.0041,4,
Парканы,Парканы,улица Карла Маркса,168,4,5.639,6.3703,5.675,1.597,4.0334,True,False,"[29.491402, 46.832239]",8.4287,4,
Парканы,Парканы,улица Карла Маркса,169,4,6.0191,6.7504,6.055,1.597,4.4136,True,False,"[29.491402, 46.832239]",9.0624,4,
