settlement_ru,district_ru,street_ru,housenumber,current_zone,central_km,bam_km,current_expected_km,in_city_km,outside_city_km,crosses_boundary,reenters_city,first_exit_lonlat,eq_km_A,recalculated_zone_A,qa_flag
Бендеры,Борисовка,улица 12 Октября,10,3,5.0033,1.6682,4.592,4.9967,0.0,False,False,,4.4969,2,zone_move_3->2
Бендеры,Борисовка,улица 12 Октября,15,4,6.1804,2.0742,5.654,6.1772,0.0,False,False,,5.5613,2,zone_move_4->2
Бендеры,Борисовка,улица 12 Октября,16,4,6.1711,2.0648,5.645,6.1678,0.0,False,False,,5.5519,2,zone_move_4->2
Бендеры,Борисовка,улица 12 Октября,17,4,6.2586,2.1523,5.732,6.2552,0.0,False,False,,5.6393,2,zone_move_4->2
Бендеры,Борисовка,улица 12 Октября,21,4,6.2739,2.1676,5.748,6.2706,0.0,False,False,,5.6547,2,zone_move_4->2
Бендеры,Борисовка,улица 12 Октября,23,4,6.2995,2.0082,5.745,6.2963,0.0,False,False,,5.6525,2,zone_move_4->2
Бендеры,Борисовка,улица 12 Октября,25,4,6.3161,1.9916,5.757,6.3129,0.0,False,False,,5.6642,2,zone_move_4->2
Бендеры,Борисовка,улица 12 Октября,27,4,6.333,1.9747,5.769,6.3298,0.0,False,False,,5.676,2,zone_move_4->2
Бендеры,Борисовка,улица 12 Октября,28,4,6.2889,2.1827,5.762,6.2857,0.0,False,False,,5.6698,2,zone_move_4->2
Бендеры,Борисовка,улица 12 Октября,29,4,6.358,1.9498,5.786,6.3547,0.0,False,False,,5.6934,2,zone_move_4->2
Бендеры,Борисовка,улица 12 Октября,30,4,6.317,1.9907,5.758,6.3138,0.0,False,False,,5.6648,2,zone_move_4->2
Бендеры,Борисовка,улица 12 Октября,31,4,6.5717,1.9605,5.969,6.5678,0.0,False,False,,5.8762,2,zone_move_4->2
Бендеры,Борисовка,улица 12 Октября,33,4,6.5879,1.9767,5.985,6.584,0.0,False,False,,5.8924,2,zone_move_4->2
Бендеры,Борисовка,улица 12 Октября,34,4,6.5615,1.9503,5.96,6.5576,0.0,False,False,,5.866,2,zone_move_4->2
Бендеры,Борисовка,улица 12 Октября,35,4,6.6186,2.0074,6.017,6.6147,0.0,False,False,,5.9231,2,zone_move_4->2
Бендеры,Борисовка,улица 12 Октября,36,4,6.6274,1.8539,6.001,6.6235,0.0,False,False,,5.9076,2,zone_move_4->2
Бендеры,Борисовка,улица 12 Октября,37,4,6.635,1.8463,6.006,6.6311,0.0,False,False,,5.9129,2,zone_move_4->2
Бендеры,Борисовка,улица 12 Октября,38,4,6.6573,1.824,6.022,6.6534,0.0,False,False,,5.9285,2,zone_move_4->2
Бендеры,Борисовка,улица 12 Октября,39,4,6.6542,1.8271,6.02,6.6503,0.0,False,False,,5.9264,2,zone_move_4->2
Бендеры,Борисовка,улица 12 Октября,40,4,6.6835,1.7978,6.04,6.6796,0.0,False,False,,5.9469,2,zone_move_4->2
Бендеры,Борисовка,улица 12 Октября,41,4,6.6766,1.8047,6.035,6.6727,0.0,False,False,,5.942,2,zone_move_4->2
Бендеры,Борисовка,улица 12 Октября,42,4,6.7181,1.7631,6.064,6.7143,0.0,False,False,,5.9712,2,zone_move_4->2
Бендеры,Борисовка,улица 12 Октября,44,4,6.7343,1.747,6.075,6.7304,0.0,False,False,,5.9824,2,zone_move_4->2
Бендеры,Борисовка,улица 12 Октября,45,4,6.7053,1.776,6.055,6.7014,0.0,False,False,,5.9621,2,zone_move_4->2
Бендеры,Борисовка,улица 12 Октября,46,4,6.755,1.7262,6.091,6.7512,0.0,False,False,,5.997,2,zone_move_4->2
Бендеры,Борисовка,улица 12 Октября,47,4,6.7286,1.7527,6.072,6.7248,0.0,False,False,,5.9785,2,zone_move_4->2
Бендеры,Борисовка,улица 12 Октября,48,4,6.7751,1.7062,6.104,6.7713,0.0,False,False,,6.0111,2,zone_move_4->2
Бендеры,Борисовка,улица 12 Октября,49,4,6.7455,1.7358,6.084,6.7416,0.0,False,False,,5.9903,2,zone_move_4->2
Бендеры,Борисовка,улица 12 Октября,50,4,6.9064,1.6472,6.207,6.9024,0.0,False,False,,6.1136,3,zone_move_4->3
Бендеры,Борисовка,улица 12 Октября,51,4,6.7684,1.7129,6.1,6.7645,0.0,False,False,,6.0063,2,zone_move_4->2
Бендеры,Борисовка,улица 12 Октября,52,3,4.9837,1.6486,4.573,4.9773,0.0,False,False,,4.4775,2,zone_move_3->2
Бендеры,Борисовка,улица 12 Октября,53,3,5.0255,1.6904,4.615,5.0192,0.0,False,False,,4.5194,2,zone_move_3->2
Бендеры,Борисовка,улица 12 Октября,55,4,5.0,1.6649,6.173,4.9937,0.0,False,False,,4.4939,2,zone_move_4->2
Бендеры,Борисовка,улица 12 Октября,57,3,4.9651,1.63,4.554,4.9588,0.0,False,False,,4.459,2,zone_move_3->2
Бендеры,Борисовка,улица 12 Октября,59,3,4.9398,1.6047,4.529,4.9335,0.0,False,False,,4.4337,2,zone_move_3->2
Бендеры,Борисовка,улица 12 Октября,61,3,4.9158,1.5807,4.505,4.9095,0.0,False,False,,4.4097,2,zone_move_3->2
Бендеры,Борисовка,улица 12 Октября,63,3,4.8923,1.5572,4.482,4.886,0.0,False,False,,4.3862,2,zone_move_3->2
Бендеры,Борисовка,улица 12 Октября,65,3,4.8781,1.543,4.467,4.8718,0.0,False,False,,4.372,2,zone_move_3->2
Бендеры,Борисовка,улица 12 Октября,67,3,4.8508,1.5157,4.44,4.8444,0.0,False,False,,4.3446,2,zone_move_3->2
Бендеры,Борисовка,улица 12 Октября,69,3,4.8347,1.4996,4.424,4.8283,0.0,False,False,,4.3285,2,zone_move_3->2
Бендеры,Борисовка,улица 12 Октября,71,3,4.8014,1.4662,4.391,4.795,0.0,False,False,,4.2952,2,zone_move_3->2
Бендеры,Борисовка,улица 12 Октября,73,3,4.7821,1.447,4.371,4.7757,0.0,False,False,,4.2759,2,zone_move_3->2
Бендеры,Борисовка,улица 12 Октября,75,3,4.761,1.4259,4.35,4.7547,0.0,False,False,,4.2549,2,zone_move_3->2
Бендеры,Борисовка,улица 12 Октября,76,3,4.7674,1.4323,4.357,4.761,0.0,False,False,,4.2612,2,zone_move_3->2
Бендеры,Борисовка,улица 12 Октября,77,3,4.731,1.3959,4.32,4.7246,0.0,False,False,,4.2248,2,zone_move_3->2
Бендеры,Борисовка,улица 12 Октября,79,3,4.9784,1.6433,4.567,4.9723,0.0,False,False,,4.4725,2,zone_move_3->2
Бендеры,Борисовка,улица 50 лет ВЛКСМ,5,3,6.0936,1.7682,5.535,6.0907,0.0,False,False,,5.4419,2,zone_move_3->2
Бендеры,Борисовка,улица 50 лет ВЛКСМ,19а,3,5.9445,1.8635,5.422,5.9416,0.0,False,False,,5.3295,2,zone_move_3->2
Бендеры,Борисовка,улица 50 лет ВЛКСМ,21,3,5.9833,1.9022,5.46,5.9803,0.0,False,False,,5.3682,2,zone_move_3->2
Бендеры,Борисовка,улица 50 лет ВЛКСМ,25,3,6.0371,1.9561,5.515,6.034,0.0,False,False,,5.4219,2,zone_move_3->2
Бендеры,Борисовка,улица 50 лет ВЛКСМ,27,3,6.0536,1.9726,5.531,6.0505,0.0,False,False,,5.4384,2,zone_move_3->2
Бендеры,Борисовка,улица 50 лет ВЛКСМ,29,3,6.0796,1.9986,5.557,6.0764,0.0,False,False,,5.4643,2,zone_move_3->2
Бендеры,Борисовка,улица 50 лет ВЛКСМ,31,3,6.0875,2.0065,5.565,6.0843,0.0,False,False,,5.4722,2,zone_move_3->2
Бендеры,Борисовка,улица 50 лет ВЛКСМ,50,3,6.0618,1.8886,5.526,6.0588,0.0,False,False,,5.4329,2,zone_move_3->2
Бендеры,Борисовка,улица Богдана Хмельницкого,1,4,6.4421,1.8308,5.84,6.4385,0.0,False,False,,5.7469,2,zone_move_4->2
Бендеры,Борисовка,улица Богдана Хмельницкого,2,4,6.4332,1.822,5.831,6.4297,0.0,False,False,,5.7381,2,zone_move_4->2
Бендеры,Борисовка,улица Богдана Хмельницкого,3,4,6.2743,1.5775,5.659,6.2713,0.0,False,False,,5.5668,2,zone_move_4->2
Бендеры,Борисовка,улица Богдана Хмельницкого,16,4,6.2697,1.5159,5.646,6.2668,0.0,False,False,,5.5538,2,zone_move_4->2
Бендеры,Борисовка,улица Богдана Хмельницкого,18,4,6.2572,1.5283,5.638,6.2543,0.0,False,False,,5.545,2,zone_move_4->2
Бендеры,Борисовка,улица Богдана Хмельницкого,19,4,6.279,1.6677,5.677,6.2759,0.0,False,False,,5.5842,2,zone_move_4->2
Бендеры,Борисовка,улица Богдана Хмельницкого,20,4,6.2398,1.5458,5.625,6.2369,0.0,False,False,,5.5328,2,zone_move_4->2
Бендеры,Борисовка,улица Богдана Хмельницкого,21,4,6.28,1.6688,5.678,6.2769,0.0,False,False,,5.5853,2,zone_move_4->2
Бендеры,Борисовка,улица Богдана Хмельницкого,22,4,6.2241,1.5615,5.614,6.2212,0.0,False,False,,5.5219,2,zone_move_4->2
Бендеры,Борисовка,улица Богдана Хмельницкого,24,4,6.2196,1.6083,5.617,6.2166,0.0,False,False,,5.525,2,zone_move_4->2
Бендеры,Борисовка,улица Богдана Хмельницкого,24,4,6.3129,1.7016,5.617,6.3096,0.0,False,False,,5.618,2,zone_move_4->2
Бендеры,Борисовка,улица Богдана Хмельницкого,26,4,6.219,1.6077,5.617,6.216,0.0,False,False,,5.5244,2,zone_move_4->2
Бендеры,Борисовка,улица Богдана Хмельницкого,28,4,6.1715,1.614,5.577,6.1686,0.0,False,False,,5.485,2,zone_move_4->2
Бендеры,Борисовка,улица Гастелло,1,2,4.2329,0.8978,3.822,4.2283,0.0,False,False,,3.7285,2,
Бендеры,Борисовка,улица Гастелло,2,2,4.2618,0.9267,3.851,4.2571,0.0,False,False,,3.7573,2,
Бендеры,Борисовка,улица Гастелло,3,2,4.2483,0.9132,3.837,4.2437,0.0,False,False,,3.7439,2,
Бендеры,Борисовка,улица Гастелло,4,2,4.2785,0.9434,3.867,4.2739,0.0,False,False,,3.7741,2,
Бендеры,Борисовка,улица Гастелло,5,2,4.2633,0.9282,3.852,4.2587,0.0,False,False,,3.7589,2,
Бендеры,Борисовка,улица Гастелло,6,2,4.2925,0.9573,3.882,4.2878,0.0,False,False,,3.788,2,
Бендеры,Борисовка,улица Гастелло,7,2,4.2796,0.9445,3.868,4.2749,0.0,False,False,,3.7751,2,
Бендеры,Борисовка,улица Гастелло,8,2,4.3068,0.9717,3.896,4.3021,0.0,False,False,,3.8023,2,
Бендеры,Борисовка,улица Гастелло,9,2,4.2935,0.9584,3.883,4.2888,0.0,False,False,,3.789,2,
Бендеры,Борисовка,улица Гастелло,10,2,4.3224,0.9873,3.911,4.3177,0.0,False,False,,3.8179,2,
Бендеры,Борисовка,улица Гастелло,11,2,4.3087,0.9736,3.898,4.304,0.0,False,False,,3.8042,2,
Бендеры,Борисовка,улица Гастелло,12,2,4.3351,1.0,3.924,4.3304,0.0,False,False,,3.8306,2,
Бендеры,Борисовка,улица Гастелло,13,2,4.3226,0.9875,3.911,4.318,0.0,False,False,,3.8182,2,
Бендеры,Борисовка,улица Гастелло,14,2,4.3532,1.0181,3.942,4.3485,0.0,False,False,,3.8487,2,
Бендеры,Борисовка,улица Гастелло,15,2,4.3375,1.0024,3.927,4.3328,0.0,False,False,,3.833,2,
Бендеры,Борисовка,улица Гастелло,16,2,4.3652,1.0301,3.954,4.3605,0.0,False,False,,3.8607,2,
Бендеры,Борисовка,улица Гастелло,17,2,4.354,1.0189,3.943,4.3493,0.0,False,False,,3.8495,2,
Бендеры,Борисовка,улица Гастелло,18,2,4.3809,1.0458,3.97,4.3762,0.0,False,False,,3.8764,2,
Бендеры,Борисовка,улица Гастелло,19,2,4.3664,1.0313,3.956,4.3617,0.0,False,False,,3.8619,2,
Бендеры,Борисовка,улица Гастелло,21,2,4.3825,1.0474,3.971,4.3777,0.0,False,False,,3.8779,2,
Бендеры,Борисовка,улица Гастелло,23,3,4.7035,1.3684,4.292,4.6971,0.0,False,False,,4.1973,2,zone_move_3->2
Бендеры,Борисовка,улица Герцена,1,4,6.6465,1.5329,5.969,6.6428,0.0,False,False,,5.8758,2,zone_move_4->2
Бендеры,Борисовка,улица Герцена,2,4,6.7108,1.5014,6.019,6.7072,0.0,False,False,,5.9259,2,zone_move_4->2
Бендеры,Борисовка,улица Герцена,4,4,6.7225,1.5131,6.031,6.7189,0.0,False,False,,5.9376,2,zone_move_4->2
Бендеры,Борисовка,улица Герцена,6,4,6.6484,1.5309,5.97,6.6447,0.0,False,False,,5.8772,2,zone_move_4->2
Бендеры,Борисовка,улица Герцена,8,4,6.6316,1.5478,5.959,6.6279,0.0,False,False,,5.8654,2,zone_move_4->2
Бендеры,Борисовка,улица Герцена,9,4,6.6001,1.5793,5.937,6.5964,0.0,False,False,,5.8434,2,zone_move_4->2
Бендеры,Борисовка,улица Герцена,17,4,6.5265,1.6529,5.885,6.5228,0.0,False,False,,5.7918,2,zone_move_4->2
Бендеры,Борисовка,улица Глядковской,1,3,4.495,1.1599,4.084,4.4898,0.0,False,False,,3.99,2,zone_move_3->2
Бендеры,Борисовка,улица Глядковской,3,2,4.425,1.0899,4.014,4.4199,0.0,False,False,,3.9201,2,
Бендеры,Борисовка,улица Глядковской,7,2,4.2318,0.8967,3.794,4.227,0.0,False,False,,3.7272,2,
Бендеры,Борисовка,улица Глядковской,7,2,4.2184,0.8833,3.794,4.2136,0.0,False,False,,3.7138,2,
Бендеры,Борисовка,улица Глядковской,7,2,4.3348,0.9997,3.794,4.33,0.0,False,False,,3.8302,2,
Бендеры,Борисовка,улица Глядковской,7,2,4.2045,0.8694,3.794,4.1998,0.0,False,False,,3.7,2,
Бендеры,Борисовка,улица Глядковской,7а,2,4.2505,0.9154,3.84,4.2457,0.0,False,False,,3.7459,2,
Бендеры,Борисовка,улица Глядковской,9,2,4.1264,0.7913,3.716,4.1218,0.0,False,False,,3.622,2,
Бендеры,Борисовка,улица Глядковской,9а,2,4.1541,0.819,3.744,4.1494,0.0,False,False,,3.6496,2,
Бендеры,Борисовка,улица Глядковской,9б,2,4.3503,1.0152,3.939,4.3455,0.0,False,False,,3.8457,2,
Бендеры,Борисовка,улица Глядковской,11,2,4.0874,0.7523,3.677,4.0828,0.0,False,False,,3.583,2,
Бендеры,Борисовка,улица Глядковской,12а,2,4.0189,0.6838,3.608,4.0144,0.0,False,False,,3.5146,1,zone_move_2->1
Бендеры,Борисовка,улица Глядковской,14,2,3.9968,0.6617,3.586,3.9924,0.0,False,False,,3.4926,1,zone_move_2->1
Бендеры,Борисовка,улица Зои Космодемьянской,1,2,3.9373,0.6022,3.527,3.9329,0.0,False,False,,3.4331,1,zone_move_2->1
Бендеры,Борисовка,улица Зои Космодемьянской,4,2,3.7897,0.4546,3.379,3.7855,0.0,False,False,,3.2857,1,zone_move_2->1
Бендеры,Борисовка,улица Зои Космодемьянской,6,2,3.7123,0.3772,3.301,3.7083,0.0,False,False,,3.2085,1,zone_move_2->1
Бендеры,Борисовка,улица Зои Космодемьянской,8-Б,2,4.0216,0.6865,3.611,4.0173,0.0,False,False,,3.5175,1,zone_move_2->1
Бендеры,Борисовка,улица Зои Космодемьянской,8а,2,3.8837,0.5486,3.473,3.8795,0.0,False,False,,3.3797,1,zone_move_2->1
Бендеры,Борисовка,улица Зои Космодемьянской,10/1,2,4.1483,0.8132,3.737,4.1438,0.0,False,False,,3.644,2,
Бендеры,Борисовка,улица Зои Космодемьянской,14,2,4.2359,0.9363,3.828,4.2309,0.0,False,False,,3.7364,2,
Бендеры,Борисовка,улица Зои Космодемьянской,16,2,4.3748,1.0752,3.893,4.3696,0.0,False,False,,3.8751,2,
Бендеры,Борисовка,улица Зои Космодемьянской,18,2,4.4206,1.121,3.925,4.4153,0.0,False,False,,3.9208,2,
Бендеры,Борисовка,улица Зои Космодемьянской,29,2,3.9461,0.611,3.536,3.9417,0.0,False,False,,3.4419,1,zone_move_2->1
Бендеры,Борисовка,улица Зои Космодемьянской,39,2,4.4158,0.8562,3.982,4.4107,0.0,False,False,,3.8773,2,
Бендеры,Борисовка,улица Зои Космодемьянской,41,2,4.3727,1.0731,3.965,4.3675,0.0,False,False,,3.873,2,
Бендеры,Борисовка,улица Зои Космодемьянской,43,2,4.4097,1.1101,4.003,4.4045,0.0,False,False,,3.91,2,
Бендеры,Борисовка,улица Зои Космодемьянской,53,2,3.8235,0.4884,3.413,3.8193,0.0,False,False,,3.3195,1,zone_move_2->1
Бендеры,Борисовка,улица Ивана Федько,2,2,4.3742,1.0391,3.963,4.3695,0.0,False,False,,3.8697,2,
Бендеры,Борисовка,улица Ивана Федько,3,2,4.3578,1.0227,3.947,4.3532,0.0,False,False,,3.8534,2,
Бендеры,Борисовка,улица Ивана Федько,4,2,4.3888,1.0537,3.978,4.3841,0.0,False,False,,3.8843,2,
Бендеры,Борисовка,улица Ивана Федько,5,2,4.3729,1.0377,3.962,4.3682,0.0,False,False,,3.8684,2,
Бендеры,Борисовка,улица Ивана Федько,6,2,4.4034,1.0683,3.993,4.3987,0.0,False,False,,3.8989,2,
Бендеры,Борисовка,улица Ивана Федько,7,2,4.3868,1.0517,3.976,4.3822,0.0,False,False,,3.8824,2,
Бендеры,Борисовка,улица Ивана Федько,8,2,4.4174,1.0823,4.006,4.4127,0.0,False,False,,3.9129,2,
Бендеры,Борисовка,улица Ивана Федько,9,2,4.4017,1.0666,3.991,4.397,0.0,False,False,,3.8972,2,
Бендеры,Борисовка,улица Ивана Федько,10,2,4.4359,1.1008,4.024,4.4311,0.0,False,False,,3.9313,2,
Бендеры,Борисовка,улица Ивана Федько,11,2,4.4185,1.0833,4.008,4.4137,0.0,False,False,,3.9139,2,
Бендеры,Борисовка,улица Ивана Федько,12,2,4.4502,1.1151,4.039,4.4455,0.0,False,False,,3.9457,2,
Бендеры,Борисовка,улица Ивана Федько,13,2,4.4347,1.0996,4.024,4.4299,0.0,False,False,,3.9301,2,
Бендеры,Борисовка,улица Ивана Федько,14,2,4.4646,1.1295,4.054,4.4598,0.0,False,False,,3.96,2,
Бендеры,Борисовка,улица Ивана Федько,15,2,4.4481,1.113,4.037,4.4434,0.0,False,False,,3.9436,2,
Бендеры,Борисовка,улица Ивана Федько,16,2,4.4794,1.1443,4.069,4.4746,0.0,False,False,,3.9748,2,
Бендеры,Борисовка,улица Ивана Федько,18,3,4.7367,1.4016,4.326,4.7305,0.0,False,False,,4.2307,2,zone_move_3->2
Бендеры,Борисовка,улица Ивана Федько,19,2,4.4695,1.1343,4.059,4.4647,0.0,False,False,,3.9649,2,
Бендеры,Борисовка,улица Ивана Федько,20,3,4.722,1.3869,4.311,4.7158,0.0,False,False,,4.216,2,zone_move_3->2
Бендеры,Борисовка,улица Ивана Федько,22,3,4.7068,1.3717,4.295,4.7007,0.0,False,False,,4.2009,2,zone_move_3->2
Бендеры,Борисовка,улица Ивана Федько,24,3,4.6909,1.3558,4.28,4.6847,0.0,False,False,,4.1849,2,zone_move_3->2
Бендеры,Борисовка,улица Ивана Федько,26,3,4.6769,1.3418,4.266,4.6707,0.0,False,False,,4.1709,2,zone_move_3->2
Бендеры,Борисовка,улица Ивана Федько,28,3,4.6616,1.3265,4.251,4.6554,0.0,False,False,,4.1556,2,zone_move_3->2
Бендеры,Борисовка,улица Ивана Федько,30,3,4.6307,1.2956,4.22,4.6245,0.0,False,False,,4.1247,2,zone_move_3->2
Бендеры,Борисовка,улица Ивана Федько,32,3,4.6196,1.2845,4.208,4.6135,0.0,False,False,,4.1137,2,zone_move_3->2
Бендеры,Борисовка,улица Ивана Федько,35,3,4.6279,1.2928,4.217,4.6218,0.0,False,False,,4.122,2,zone_move_3->2
Бендеры,Борисовка,улица Ивана Федько,37,3,4.6106,1.2755,4.2,4.6045,0.0,False,False,,4.1047,2,zone_move_3->2
Бендеры,Борисовка,улица Ивана Шимкова,1,4,6.4959,1.5316,5.84,6.4927,0.0,False,False,,5.7481,2,zone_move_4->2
Бендеры,Борисовка,улица Ивана Шимкова,2,4,6.5154,1.5511,5.86,6.5122,0.0,False,False,,5.7676,2,zone_move_4->2
Бендеры,Борисовка,улица Ивана Шимкова,3,4,6.5089,1.5446,5.853,6.5057,0.0,False,False,,5.7611,2,zone_move_4->2
Бендеры,Борисовка,улица Ивана Шимкова,5,4,6.4298,1.5581,5.788,6.4266,0.0,False,False,,5.6959,2,zone_move_4->2
Бендеры,Борисовка,улица Ивана Шимкова,7,4,6.4141,1.5738,5.778,6.4109,0.0,False,False,,5.6849,2,zone_move_4->2
Бендеры,Борисовка,улица Ивана Шимкова,9,4,6.399,1.5889,5.767,6.3958,0.0,False,False,,5.6743,2,zone_move_4->2
Бендеры,Борисовка,улица Ивана Шимкова,10,4,6.3128,1.4728,5.677,6.3099,0.0,False,False,,5.5839,2,zone_move_4->2
Бендеры,Борисовка,улица Ивана Шимкова,11,4,6.3838,1.6041,5.757,6.3806,0.0,False,False,,5.6637,2,zone_move_4->2
Бендеры,Борисовка,улица Ивана Шимкова,13,4,6.3582,1.7469,5.756,6.355,0.0,False,False,,5.6634,2,zone_move_4->2
Бендеры,Борисовка,улица Ивана Шимкова,14,4,6.288,1.4975,5.659,6.2851,0.0,False,False,,5.5666,2,zone_move_4->2
Бендеры,Борисовка,улица Ивана Шимкова,15,4,6.3399,1.7287,5.738,6.3368,0.0,False,False,,5.6452,2,zone_move_4->2
Бендеры,Борисовка,улица Ивана Шимкова,17,4,6.3275,1.7162,5.725,6.3243,0.0,False,False,,5.6327,2,zone_move_4->2
Бендеры,Борисовка,улица Ивана Шимкова,22,4,6.3255,1.7143,5.723,6.3223,0.0,False,False,,5.6307,2,zone_move_4->2
Бендеры,Борисовка,улица Ивана Шимкова,23,4,6.2752,1.7154,5.681,6.272,0.0,False,False,,5.5881,2,zone_move_4->2
Бендеры,Борисовка,улица Ивана Шимкова,25,4,6.2637,1.7629,5.678,6.2605,0.0,False,False,,5.5854,2,zone_move_4->2
Бендеры,Борисовка,улица Ивана Шимкова,26,4,6.2755,1.7151,5.681,6.2723,0.0,False,False,,5.5883,2,zone_move_4->2
Бендеры,Борисовка,улица Ивана Шимкова,27,4,6.229,1.7282,5.643,6.2258,0.0,False,False,,5.5507,2,zone_move_4->2
Бендеры,Борисовка,улица Ивана Шимкова,27А,4,6.2193,1.7185,5.634,6.2162,0.0,False,False,,5.5411,2,zone_move_4->2
Бендеры,Борисовка,улица Ивана Шимкова,28,4,6.2617,1.7609,5.676,6.2585,0.0,False,False,,5.5834,2,zone_move_4->2
Бендеры,Борисовка,улица Ивана Шимкова,29,4,6.2726,1.7718,5.687,6.2694,0.0,False,False,,5.5943,2,zone_move_4->2
Бендеры,Борисовка,улица Ивана Шимкова,30,4,6.2567,1.7559,5.671,6.2535,0.0,False,False,,5.5784,2,zone_move_4->2
Бендеры,Борисовка,улица Ивана Шимкова,31,4,6.2018,1.7859,5.629,6.1986,0.0,False,False,,5.5363,2,zone_move_4->2
Бендеры,Борисовка,улица Ивана Шимкова,32,4,6.2715,1.7707,5.686,6.2683,0.0,False,False,,5.5932,2,zone_move_4->2
Бендеры,Борисовка,улица Ивана Шимкова,33,4,6.1871,1.8006,5.619,6.1839,0.0,False,False,,5.526,2,zone_move_4->2
Бендеры,Борисовка,улица Ивана Шимкова,34,3,6.1141,1.6715,5.537,6.1112,0.0,False,False,,5.4449,2,zone_move_3->2
Бендеры,Борисовка,улица Ивана Шимкова,34,3,6.2031,1.7845,5.537,6.2,0.0,False,False,,5.5373,2,zone_move_3->2
Бендеры,Борисовка,улица Ивана Шимкова,35,4,6.173,1.8147,5.609,6.1698,0.0,False,False,,5.5161,2,zone_move_4->2
Бендеры,Борисовка,улица Ивана Шимкова,36,3,6.099,1.6865,5.526,6.0962,0.0,False,False,,5.4344,2,zone_move_3->2
Бендеры,Борисовка,улица Ивана Шимкова,36,3,6.1773,1.8104,5.526,6.1741,0.0,False,False,,5.5191,2,zone_move_3->2
Бендеры,Борисовка,улица Ивана Шимкова,37,4,6.1569,1.8307,5.598,6.1537,0.0,False,False,,5.5048,2,zone_move_4->2
Бендеры,Борисовка,улица Ивана Шимкова,38,3,6.0841,1.7014,5.516,6.0813,0.0,False,False,,5.4239,2,zone_move_3->2
Бендеры,Борисовка,улица Ивана Шимкова,38,3,6.1722,1.8155,5.516,6.169,0.0,False,False,,5.5155,2,zone_move_3->2
Бендеры,Борисовка,улица Ивана Шимкова,39,4,6.1444,1.8433,5.588,6.1412,0.0,False,False,,5.4961,2,zone_move_4->2
Бендеры,Борисовка,улица Ивана Шимкова,40,3,6.069,1.7165,5.506,6.0661,0.0,False,False,,5.4133,2,zone_move_3->2
Бендеры,Борисовка,улица Ивана Шимкова,40,3,6.1581,1.8296,5.506,6.1549,0.0,False,False,,5.5057,2,zone_move_3->2
Бендеры,Борисовка,улица Ивана Шимкова,41,4,6.1237,1.9505,5.587,6.1205,0.0,False,False,,5.4946,2,zone_move_4->2
Бендеры,Борисовка,улица Ивана Шимкова,42,4,6.1432,1.8445,5.588,6.14,0.0,False,False,,5.4952,2,zone_move_4->2
Бендеры,Борисовка,улица Ивана Шимкова,44,4,6.1281,1.9549,5.592,6.1249,0.0,False,False,,5.499,2,zone_move_4->2
Бендеры,Борисовка,улица Ивана Шимкова,46,3,6.1122,1.939,5.576,6.109,0.0,False,False,,5.4831,2,zone_move_3->2
Бендеры,Борисовка,улица Ивана Шимкова,48,3,6.0973,1.9241,5.561,6.0941,0.0,False,False,,5.4682,2,zone_move_3->2
Бендеры,Борисовка,улица Ивана Шимкова,50,4,6.1494,1.9762,5.614,6.1462,0.0,False,False,,5.5203,2,zone_move_4->2
Бендеры,Борисовка,улица Ивана Шимкова,50б,3,6.0206,2.1371,5.528,6.0173,0.0,False,False,,5.4348,2,zone_move_3->2
Бендеры,Борисовка,улица Интернационалистов,2,4,6.7697,2.8862,6.276,6.7651,0.0,False,False,,6.1826,3,zone_move_4->3
Бендеры,Борисовка,улица Интернационалистов,2,4,6.8053,2.9218,6.276,6.8006,0.0,False,False,,6.2181,3,zone_move_4->3
Бендеры,Борисовка,улица Интернационалистов,4,4,6.8492,2.9657,6.328,6.8444,0.0,False,False,,6.2619,3,zone_move_4->3
Бендеры,Борисовка,улица Интернационалистов,4,4,6.8206,2.9372,6.328,6.8159,0.0,False,False,,6.2334,3,zone_move_4->3
Бендеры,Борисовка,улица Интернационалистов,8,4,6.9051,3.0217,6.412,6.9002,0.0,False,False,,6.3177,3,zone_move_4->3
Бендеры,Борисовка,улица Интернационалистов,10,4,6.8801,2.9966,6.387,6.8752,0.0,False,False,,6.2927,3,zone_move_4->3
Бендеры,Борисовка,улица Интернационалистов,25,4,6.9296,3.0461,6.437,6.9247,0.0,False,False,,6.3422,3,zone_move_4->3
Бендеры,Борисовка,улица Клары Цеткин,3,2,4.1248,0.7897,3.714,4.1202,0.0,False,False,,3.6204,2,
Бендеры,Борисовка,улица Клары Цеткин,4,2,4.3331,0.998,3.923,4.3284,0.0,False,False,,3.8286,2,
Бендеры,Борисовка,улица Клары Цеткин,5,2,4.0998,0.7647,3.663,4.0952,0.0,False,False,,3.5954,2,
Бендеры,Борисовка,улица Клары Цеткин,5,2,4.0747,0.7396,3.663,4.0701,0.0,False,False,,3.5703,2,
Бендеры,Борисовка,улица Клары Цеткин,6,2,4.2604,0.9253,3.85,4.2557,0.0,False,False,,3.7559,2,
Бендеры,Борисовка,улица Клары Цеткин,8,2,4.3467,1.0116,3.936,4.3419,0.0,False,False,,3.8421,2,
Бендеры,Борисовка,улица Клары Цеткин,8а,2,4.2602,0.9251,3.849,4.2556,0.0,False,False,,3.7558,2,
Бендеры,Борисовка,улица Клары Цеткин,10,2,4.1401,0.805,3.729,4.1356,0.0,False,False,,3.6358,2,
