uid,district,origin,way_id,highway,name,access,motor_vehicle,oneway,bridge,tunnel,layer,maxspeed,surface
w209287641,Хомутяновка,central,133021420,secondary,Коммунистическая улица,,,,,,,,
w209287641,Хомутяновка,central,222663026,secondary,Коммунистическая улица,,,,,,,,
w209287641,Хомутяновка,central,1360651682,secondary,Коммунистическая улица,,,,,,,,
w209287641,Хомутяновка,central,1360651682,secondary,Коммунистическая улица,,,,,,,,
w209287641,Хомутяновка,central,1360651683,secondary,Коммунистическая улица,,,,yes,,1,,
w209287641,Хомутяновка,central,1360651681,secondary,Коммунистическая улица,,,,,,,,
w209287641,Хомутяновка,central,1360651681,secondary,Коммунистическая улица,,,,,,,,
w209287641,Хомутяновка,central,1360651681,secondary,Коммунистическая улица,,,,,,,,
w209287641,Хомутяновка,central,1360651681,secondary,Коммунистическая улица,,,,,,,,
w209287641,Хомутяновка,central,1360651681,secondary,Коммунистическая улица,,,,,,,,
w209287641,Хомутяновка,central,1360651681,secondary,Коммунистическая улица,,,,,,,,
w209287641,Хомутяновка,central,1360651681,secondary,Коммунистическая улица,,,,,,,,
w209287641,Хомутяновка,central,1360651681,secondary,Коммунистическая улица,,,,,,,,
w209287641,Хомутяновка,central,1360651681,secondary,Коммунистическая улица,,,,,,,,
w209287641,Хомутяновка,central,63221762,secondary,Коммунистическая улица,,,,,,,,
w209287641,Хомутяновка,central,63221762,secondary,Коммунистическая улица,,,,,,,,
w209287641,Хомутяновка,central,63221762,secondary,Коммунистическая улица,,,,,,,,
w209287641,Хомутяновка,central,63221762,secondary,Коммунистическая улица,,,,,,,,
w209287641,Хомутяновка,central,63221762,secondary,Коммунистическая улица,,,,,,,,
w209287641,Хомутяновка,central,63221762,secondary,Коммунистическая улица,,,,,,,,
w209287641,Хомутяновка,central,63221762,secondary,Коммунистическая улица,,,,,,,,
w209287641,Хомутяновка,central,63221762,secondary,Коммунистическая улица,,,,,,,,
w209287641,Хомутяновка,central,63221762,secondary,Коммунистическая улица,,,,,,,,
w209287641,Хомутяновка,central,63221780,primary,улица Ечина,,,,,,,,
w209287641,Хомутяновка,central,63221780,primary,улица Ечина,,,,,,,,
w318406781,Хомутяновка,central,492733881,tertiary,улица Сергея Лазо,,,,,,,60,asphalt
w318406781,Хомутяновка,central,680056527,tertiary,улица Сергея Лазо,,,,,,,60,asphalt
w318406781,Хомутяновка,central,680056527,tertiary,улица Сергея Лазо,,,,,,,60,asphalt
w318406781,Хомутяновка,central,680056527,tertiary,улица Сергея Лазо,,,,,,,60,asphalt
w318406781,Хомутяновка,central,680304256,tertiary,улица Сергея Лазо,,,,,,,60,asphalt
w318406781,Хомутяновка,central,680304256,tertiary,улица Сергея Лазо,,,,,,,60,asphalt
w318406781,Хомутяновка,central,680304256,tertiary,улица Сергея Лазо,,,,,,,60,asphalt
w318406781,Хомутяновка,central,680304256,tertiary,улица Сергея Лазо,,,,,,,60,asphalt
w318406781,Хомутяновка,central,680304256,tertiary,улица Сергея Лазо,,,,,,,60,asphalt
w318406781,Хомутяновка,central,1421552717,secondary,Коммунистическая улица,,,,,,,,
w318406781,Хомутяновка,central,1421552718,secondary,Коммунистическая улица,,,,,,,,
w318406781,Хомутяновка,central,1421552718,secondary,Коммунистическая улица,,,,,,,,
w318406781,Хомутяновка,central,680056521,secondary,Коммунистическая улица,,,,,,,,
w318406781,Хомутяновка,central,680056521,secondary,Коммунистическая улица,,,,,,,,
w318406781,Хомутяновка,central,680056521,secondary,Коммунистическая улица,,,,,,,,
w318406781,Хомутяновка,central,680056521,secondary,Коммунистическая улица,,,,,,,,
w318406781,Хомутяновка,central,680056521,secondary,Коммунистическая улица,,,,,,,,
w318406781,Хомутяновка,central,133021420,secondary,Коммунистическая улица,,,,,,,,
w318406781,Хомутяновка,central,133021420,secondary,Коммунистическая улица,,,,,,,,
w318406781,Хомутяновка,central,133021420,secondary,Коммунистическая улица,,,,,,,,
w318406781,Хомутяновка,central,133021420,secondary,Коммунистическая улица,,,,,,,,
w318406781,Хомутяновка,central,133021420,secondary,Коммунистическая улица,,,,,,,,
w318406781,Хомутяновка,central,133021420,secondary,Коммунистическая улица,,,,,,,,
w318406781,Хомутяновка,central,133021420,secondary,Коммунистическая улица,,,,,,,,
w318406781,Хомутяновка,central,133021420,secondary,Коммунистическая улица,,,,,,,,
w318406781,Хомутяновка,central,133021420,secondary,Коммунистическая улица,,,,,,,,
w318406781,Хомутяновка,central,133021420,secondary,Коммунистическая улица,,,,,,,,
w318406781,Хомутяновка,central,133021420,secondary,Коммунистическая улица,,,,,,,,
w318406781,Хомутяновка,central,133021420,secondary,Коммунистическая улица,,,,,,,,
w318406781,Хомутяновка,central,133021420,secondary,Коммунистическая улица,,,,,,,,
w318406781,Хомутяновка,central,133021420,secondary,Коммунистическая улица,,,,,,,,
w318406781,Хомутяновка,central,133021420,secondary,Коммунистическая улица,,,,,,,,
w318406781,Хомутяновка,central,133021420,secondary,Коммунистическая улица,,,,,,,,
w318406781,Хомутяновка,central,133021420,secondary,Коммунистическая улица,,,,,,,,
w318406781,Хомутяновка,central,133021420,secondary,Коммунистическая улица,,,,,,,,
w318406781,Хомутяновка,central,133021420,secondary,Коммунистическая улица,,,,,,,,
w318406781,Хомутяновка,central,222663026,secondary,Коммунистическая улица,,,,,,,,
w318406781,Хомутяновка,central,1360651682,secondary,Коммунистическая улица,,,,,,,,
w318406781,Хомутяновка,central,1360651682,secondary,Коммунистическая улица,,,,,,,,
w318406781,Хомутяновка,central,1360651683,secondary,Коммунистическая улица,,,,yes,,1,,
w318406781,Хомутяновка,central,1360651681,secondary,Коммунистическая улица,,,,,,,,
w318406781,Хомутяновка,central,1360651681,secondary,Коммунистическая улица,,,,,,,,
w318406781,Хомутяновка,central,1360651681,secondary,Коммунистическая улица,,,,,,,,
w318406781,Хомутяновка,central,1360651681,secondary,Коммунистическая улица,,,,,,,,
w318406781,Хомутяновка,central,1360651681,secondary,Коммунистическая улица,,,,,,,,
w318406781,Хомутяновка,central,1360651681,secondary,Коммунистическая улица,,,,,,,,
w318406781,Хомутяновка,central,1360651681,secondary,Коммунистическая улица,,,,,,,,
w318406781,Хомутяновка,central,1360651681,secondary,Коммунистическая улица,,,,,,,,
w318406781,Хомутяновка,central,1360651681,secondary,Коммунистическая улица,,,,,,,,
w318406781,Хомутяновка,central,63221762,secondary,Коммунистическая улица,,,,,,,,
w318406781,Хомутяновка,central,63221762,secondary,Коммунистическая улица,,,,,,,,
w318406781,Хомутяновка,central,63221762,secondary,Коммунистическая улица,,,,,,,,
w318406781,Хомутяновка,central,63221762,secondary,Коммунистическая улица,,,,,,,,
w318406781,Хомутяновка,central,63221762,secondary,Коммунистическая улица,,,,,,,,
w318406781,Хомутяновка,central,63221762,secondary,Коммунистическая улица,,,,,,,,
w318406781,Хомутяновка,central,63221762,secondary,Коммунистическая улица,,,,,,,,
w318406781,Хомутяновка,central,63221762,secondary,Коммунистическая улица,,,,,,,,
w318406781,Хомутяновка,central,63221762,secondary,Коммунистическая улица,,,,,,,,
w318406781,Хомутяновка,central,63221780,primary,улица Ечина,,,,,,,,
w318406781,Хомутяновка,central,63221780,primary,улица Ечина,,,,,,,,
w318406779,Хомутяновка,central,492733881,tertiary,улица Сергея Лазо,,,,,,,60,asphalt
w318406779,Хомутяновка,central,680056527,tertiary,улица Сергея Лазо,,,,,,,60,asphalt
w318406779,Хомутяновка,central,680056527,tertiary,улица Сергея Лазо,,,,,,,60,asphalt
w318406779,Хомутяновка,central,680056527,tertiary,улица Сергея Лазо,,,,,,,60,asphalt
w318406779,Хомутяновка,central,680304256,tertiary,улица Сергея Лазо,,,,,,,60,asphalt
w318406779,Хомутяновка,central,680304256,tertiary,улица Сергея Лазо,,,,,,,60,asphalt
w318406779,Хомутяновка,central,680304256,tertiary,улица Сергея Лазо,,,,,,,60,asphalt
w318406779,Хомутяновка,central,680304256,tertiary,улица Сергея Лазо,,,,,,,60,asphalt
w318406779,Хомутяновка,central,680304256,tertiary,улица Сергея Лазо,,,,,,,60,asphalt
w318406779,Хомутяновка,central,1421552717,secondary,Коммунистическая улица,,,,,,,,
w318406779,Хомутяновка,central,1421552718,secondary,Коммунистическая улица,,,,,,,,
w318406779,Хомутяновка,central,1421552718,secondary,Коммунистическая улица,,,,,,,,
w318406779,Хомутяновка,central,680056521,secondary,Коммунистическая улица,,,,,,,,
w318406779,Хомутяновка,central,680056521,secondary,Коммунистическая улица,,,,,,,,
w318406779,Хомутяновка,central,680056521,secondary,Коммунистическая улица,,,,,,,,
w318406779,Хомутяновка,central,680056521,secondary,Коммунистическая улица,,,,,,,,
w318406779,Хомутяновка,central,680056521,secondary,Коммунистическая улица,,,,,,,,
w318406779,Хомутяновка,central,133021420,secondary,Коммунистическая улица,,,,,,,,
w318406779,Хомутяновка,central,133021420,secondary,Коммунистическая улица,,,,,,,,
w318406779,Хомутяновка,central,133021420,secondary,Коммунистическая улица,,,,,,,,
w318406779,Хомутяновка,central,133021420,secondary,Коммунистическая улица,,,,,,,,
w318406779,Хомутяновка,central,133021420,secondary,Коммунистическая улица,,,,,,,,
w318406779,Хомутяновка,central,133021420,secondary,Коммунистическая улица,,,,,,,,
w318406779,Хомутяновка,central,133021420,secondary,Коммунистическая улица,,,,,,,,
w318406779,Хомутяновка,central,133021420,secondary,Коммунистическая улица,,,,,,,,
w318406779,Хомутяновка,central,133021420,secondary,Коммунистическая улица,,,,,,,,
w318406779,Хомутяновка,central,133021420,secondary,Коммунистическая улица,,,,,,,,
w318406779,Хомутяновка,central,133021420,secondary,Коммунистическая улица,,,,,,,,
w318406779,Хомутяновка,central,133021420,secondary,Коммунистическая улица,,,,,,,,
w318406779,Хомутяновка,central,133021420,secondary,Коммунистическая улица,,,,,,,,
w318406779,Хомутяновка,central,133021420,secondary,Коммунистическая улица,,,,,,,,
w318406779,Хомутяновка,central,133021420,secondary,Коммунистическая улица,,,,,,,,
w318406779,Хомутяновка,central,133021420,secondary,Коммунистическая улица,,,,,,,,
w318406779,Хомутяновка,central,133021420,secondary,Коммунистическая улица,,,,,,,,
w318406779,Хомутяновка,central,133021420,secondary,Коммунистическая улица,,,,,,,,
w318406779,Хомутяновка,central,133021420,secondary,Коммунистическая улица,,,,,,,,
w318406779,Хомутяновка,central,222663026,secondary,Коммунистическая улица,,,,,,,,
w318406779,Хомутяновка,central,1360651682,secondary,Коммунистическая улица,,,,,,,,
w318406779,Хомутяновка,central,1360651682,secondary,Коммунистическая улица,,,,,,,,
w318406779,Хомутяновка,central,1360651683,secondary,Коммунистическая улица,,,,yes,,1,,
w318406779,Хомутяновка,central,1360651681,secondary,Коммунистическая улица,,,,,,,,
w318406779,Хомутяновка,central,1360651681,secondary,Коммунистическая улица,,,,,,,,
w318406779,Хомутяновка,central,1360651681,secondary,Коммунистическая улица,,,,,,,,
w318406779,Хомутяновка,central,1360651681,secondary,Коммунистическая улица,,,,,,,,
w318406779,Хомутяновка,central,1360651681,secondary,Коммунистическая улица,,,,,,,,
w318406779,Хомутяновка,central,1360651681,secondary,Коммунистическая улица,,,,,,,,
w318406779,Хомутяновка,central,1360651681,secondary,Коммунистическая улица,,,,,,,,
w318406779,Хомутяновка,central,1360651681,secondary,Коммунистическая улица,,,,,,,,
w318406779,Хомутяновка,central,1360651681,secondary,Коммунистическая улица,,,,,,,,
w318406779,Хомутяновка,central,63221762,secondary,Коммунистическая улица,,,,,,,,
w318406779,Хомутяновка,central,63221762,secondary,Коммунистическая улица,,,,,,,,
w318406779,Хомутяновка,central,63221762,secondary,Коммунистическая улица,,,,,,,,
w318406779,Хомутяновка,central,63221762,secondary,Коммунистическая улица,,,,,,,,
w318406779,Хомутяновка,central,63221762,secondary,Коммунистическая улица,,,,,,,,
w318406779,Хомутяновка,central,63221762,secondary,Коммунистическая улица,,,,,,,,
w318406779,Хомутяновка,central,63221762,secondary,Коммунистическая улица,,,,,,,,
w318406779,Хомутяновка,central,63221762,secondary,Коммунистическая улица,,,,,,,,
w318406779,Хомутяновка,central,63221762,secondary,Коммунистическая улица,,,,,,,,
w318406779,Хомутяновка,central,63221780,primary,улица Ечина,,,,,,,,
w318406779,Хомутяновка,central,63221780,primary,улица Ечина,,,,,,,,
w209287691,Хомутяновка,central,492733881,tertiary,улица Сергея Лазо,,,,,,,60,asphalt
w209287691,Хомутяновка,central,680056527,tertiary,улица Сергея Лазо,,,,,,,60,asphalt
w209287691,Хомутяновка,central,680056527,tertiary,улица Сергея Лазо,,,,,,,60,asphalt
w209287691,Хомутяновка,central,680056527,tertiary,улица Сергея Лазо,,,,,,,60,asphalt
w209287691,Хомутяновка,central,680304256,tertiary,улица Сергея Лазо,,,,,,,60,asphalt
w209287691,Хомутяновка,central,680304256,tertiary,улица Сергея Лазо,,,,,,,60,asphalt
w209287691,Хомутяновка,central,680304256,tertiary,улица Сергея Лазо,,,,,,,60,asphalt
w209287691,Хомутяновка,central,680304256,tertiary,улица Сергея Лазо,,,,,,,60,asphalt
w209287691,Хомутяновка,central,680304256,tertiary,улица Сергея Лазо,,,,,,,60,asphalt
w209287691,Хомутяновка,central,1421552717,secondary,Коммунистическая улица,,,,,,,,
w209287691,Хомутяновка,central,1421552718,secondary,Коммунистическая улица,,,,,,,,
w209287691,Хомутяновка,central,1421552718,secondary,Коммунистическая улица,,,,,,,,
w209287691,Хомутяновка,central,680056521,secondary,Коммунистическая улица,,,,,,,,
w209287691,Хомутяновка,central,680056521,secondary,Коммунистическая улица,,,,,,,,
w209287691,Хомутяновка,central,680056521,secondary,Коммунистическая улица,,,,,,,,
w209287691,Хомутяновка,central,680056521,secondary,Коммунистическая улица,,,,,,,,
w209287691,Хомутяновка,central,680056521,secondary,Коммунистическая улица,,,,,,,,
w209287691,Хомутяновка,central,133021420,secondary,Коммунистическая улица,,,,,,,,
w209287691,Хомутяновка,central,133021420,secondary,Коммунистическая улица,,,,,,,,
w209287691,Хомутяновка,central,133021420,secondary,Коммунистическая улица,,,,,,,,
w209287691,Хомутяновка,central,133021420,secondary,Коммунистическая улица,,,,,,,,
w209287691,Хомутяновка,central,133021420,secondary,Коммунистическая улица,,,,,,,,
w209287691,Хомутяновка,central,133021420,secondary,Коммунистическая улица,,,,,,,,
w209287691,Хомутяновка,central,133021420,secondary,Коммунистическая улица,,,,,,,,
w209287691,Хомутяновка,central,133021420,secondary,Коммунистическая улица,,,,,,,,
w209287691,Хомутяновка,central,133021420,secondary,Коммунистическая улица,,,,,,,,
w209287691,Хомутяновка,central,133021420,secondary,Коммунистическая улица,,,,,,,,
w209287691,Хомутяновка,central,133021420,secondary,Коммунистическая улица,,,,,,,,
w209287691,Хомутяновка,central,133021420,secondary,Коммунистическая улица,,,,,,,,
w209287691,Хомутяновка,central,133021420,secondary,Коммунистическая улица,,,,,,,,
w209287691,Хомутяновка,central,133021420,secondary,Коммунистическая улица,,,,,,,,
w209287691,Хомутяновка,central,133021420,secondary,Коммунистическая улица,,,,,,,,
w209287691,Хомутяновка,central,133021420,secondary,Коммунистическая улица,,,,,,,,
w209287691,Хомутяновка,central,133021420,secondary,Коммунистическая улица,,,,,,,,
w209287691,Хомутяновка,central,133021420,secondary,Коммунистическая улица,,,,,,,,
w209287691,Хомутяновка,central,133021420,secondary,Коммунистическая улица,,,,,,,,
w209287691,Хомутяновка,central,222663026,secondary,Коммунистическая улица,,,,,,,,
w209287691,Хомутяновка,central,1360651682,secondary,Коммунистическая улица,,,,,,,,
w209287691,Хомутяновка,central,1360651682,secondary,Коммунистическая улица,,,,,,,,
w209287691,Хомутяновка,central,1360651683,secondary,Коммунистическая улица,,,,yes,,1,,
w209287691,Хомутяновка,central,1360651681,secondary,Коммунистическая улица,,,,,,,,
w209287691,Хомутяновка,central,1360651681,secondary,Коммунистическая улица,,,,,,,,
w209287691,Хомутяновка,central,1360651681,secondary,Коммунистическая улица,,,,,,,,
w209287691,Хомутяновка,central,1360651681,secondary,Коммунистическая улица,,,,,,,,
w209287691,Хомутяновка,central,1360651681,secondary,Коммунистическая улица,,,,,,,,
w209287691,Хомутяновка,central,1360651681,secondary,Коммунистическая улица,,,,,,,,
w209287691,Хомутяновка,central,1360651681,secondary,Коммунистическая улица,,,,,,,,
w209287691,Хомутяновка,central,1360651681,secondary,Коммунистическая улица,,,,,,,,
w209287691,Хомутяновка,central,1360651681,secondary,Коммунистическая улица,,,,,,,,
w209287691,Хомутяновка,central,63221762,secondary,Коммунистическая улица,,,,,,,,
w209287691,Хомутяновка,central,63221762,secondary,Коммунистическая улица,,,,,,,,
w209287691,Хомутяновка,central,63221762,secondary,Коммунистическая улица,,,,,,,,
w209287691,Хомутяновка,central,63221762,secondary,Коммунистическая улица,,,,,,,,
w209287691,Хомутяновка,central,63221762,secondary,Коммунистическая улица,,,,,,,,
w209287691,Хомутяновка,central,63221762,secondary,Коммунистическая улица,,,,,,,,
w209287691,Хомутяновка,central,63221762,secondary,Коммунистическая улица,,,,,,,,
w209287691,Хомутяновка,central,63221762,secondary,Коммунистическая улица,,,,,,,,
w209287691,Хомутяновка,central,63221762,secondary,Коммунистическая улица,,,,,,,,
w209287691,Хомутяновка,central,63221780,primary,улица Ечина,,,,,,,,
w209287691,Хомутяновка,central,63221780,primary,улица Ечина,,,,,,,,
w209287682,Хомутяновка,central,492733881,tertiary,улица Сергея Лазо,,,,,,,60,asphalt
w209287682,Хомутяновка,central,680056527,tertiary,улица Сергея Лазо,,,,,,,60,asphalt
w209287682,Хомутяновка,central,680056527,tertiary,улица Сергея Лазо,,,,,,,60,asphalt
w209287682,Хомутяновка,central,680056527,tertiary,улица Сергея Лазо,,,,,,,60,asphalt
w209287682,Хомутяновка,central,680304256,tertiary,улица Сергея Лазо,,,,,,,60,asphalt
w209287682,Хомутяновка,central,680304256,tertiary,улица Сергея Лазо,,,,,,,60,asphalt
w209287682,Хомутяновка,central,680304256,tertiary,улица Сергея Лазо,,,,,,,60,asphalt
w209287682,Хомутяновка,central,680304256,tertiary,улица Сергея Лазо,,,,,,,60,asphalt
w209287682,Хомутяновка,central,680304256,tertiary,улица Сергея Лазо,,,,,,,60,asphalt
w209287682,Хомутяновка,central,1421552717,secondary,Коммунистическая улица,,,,,,,,
w209287682,Хомутяновка,central,1421552718,secondary,Коммунистическая улица,,,,,,,,
w209287682,Хомутяновка,central,1421552718,secondary,Коммунистическая улица,,,,,,,,
w209287682,Хомутяновка,central,680056521,secondary,Коммунистическая улица,,,,,,,,
w209287682,Хомутяновка,central,680056521,secondary,Коммунистическая улица,,,,,,,,
w209287682,Хомутяновка,central,680056521,secondary,Коммунистическая улица,,,,,,,,
w209287682,Хомутяновка,central,680056521,secondary,Коммунистическая улица,,,,,,,,
w209287682,Хомутяновка,central,680056521,secondary,Коммунистическая улица,,,,,,,,
w209287682,Хомутяновка,central,133021420,secondary,Коммунистическая улица,,,,,,,,
w209287682,Хомутяновка,central,133021420,secondary,Коммунистическая улица,,,,,,,,
w209287682,Хомутяновка,central,133021420,secondary,Коммунистическая улица,,,,,,,,
w209287682,Хомутяновка,central,133021420,secondary,Коммунистическая улица,,,,,,,,
w209287682,Хомутяновка,central,133021420,secondary,Коммунистическая улица,,,,,,,,
w209287682,Хомутяновка,central,133021420,secondary,Коммунистическая улица,,,,,,,,
w209287682,Хомутяновка,central,133021420,secondary,Коммунистическая улица,,,,,,,,
w209287682,Хомутяновка,central,133021420,secondary,Коммунистическая улица,,,,,,,,
w209287682,Хомутяновка,central,133021420,secondary,Коммунистическая улица,,,,,,,,
w209287682,Хомутяновка,central,133021420,secondary,Коммунистическая улица,,,,,,,,
w209287682,Хомутяновка,central,133021420,secondary,Коммунистическая улица,,,,,,,,
w209287682,Хомутяновка,central,133021420,secondary,Коммунистическая улица,,,,,,,,
w209287682,Хомутяновка,central,133021420,secondary,Коммунистическая улица,,,,,,,,
w209287682,Хомутяновка,central,133021420,secondary,Коммунистическая улица,,,,,,,,
w209287682,Хомутяновка,central,133021420,secondary,Коммунистическая улица,,,,,,,,
w209287682,Хомутяновка,central,133021420,secondary,Коммунистическая улица,,,,,,,,
w209287682,Хомутяновка,central,133021420,secondary,Коммунистическая улица,,,,,,,,
w209287682,Хомутяновка,central,133021420,secondary,Коммунистическая улица,,,,,,,,
w209287682,Хомутяновка,central,133021420,secondary,Коммунистическая улица,,,,,,,,
w209287682,Хомутяновка,central,222663026,secondary,Коммунистическая улица,,,,,,,,
w209287682,Хомутяновка,central,1360651682,secondary,Коммунистическая улица,,,,,,,,
w209287682,Хомутяновка,central,1360651682,secondary,Коммунистическая улица,,,,,,,,
w209287682,Хомутяновка,central,1360651683,secondary,Коммунистическая улица,,,,yes,,1,,
w209287682,Хомутяновка,central,1360651681,secondary,Коммунистическая улица,,,,,,,,
w209287682,Хомутяновка,central,1360651681,secondary,Коммунистическая улица,,,,,,,,
w209287682,Хомутяновка,central,1360651681,secondary,Коммунистическая улица,,,,,,,,
w209287682,Хомутяновка,central,1360651681,secondary,Коммунистическая улица,,,,,,,,
w209287682,Хомутяновка,central,1360651681,secondary,Коммунистическая улица,,,,,,,,
w209287682,Хомутяновка,central,1360651681,secondary,Коммунистическая улица,,,,,,,,
w209287682,Хомутяновка,central,1360651681,secondary,Коммунистическая улица,,,,,,,,
w209287682,Хомутяновка,central,1360651681,secondary,Коммунистическая улица,,,,,,,,
w209287682,Хомутяновка,central,1360651681,secondary,Коммунистическая улица,,,,,,,,
w209287682,Хомутяновка,central,63221762,secondary,Коммунистическая улица,,,,,,,,
w209287682,Хомутяновка,central,63221762,secondary,Коммунистическая улица,,,,,,,,
w209287682,Хомутяновка,central,63221762,secondary,Коммунистическая улица,,,,,,,,
w209287682,Хомутяновка,central,63221762,secondary,Коммунистическая улица,,,,,,,,
w209287682,Хомутяновка,central,63221762,secondary,Коммунистическая улица,,,,,,,,
w209287682,Хомутяновка,central,63221762,secondary,Коммунистическая улица,,,,,,,,
w209287682,Хомутяновка,central,63221762,secondary,Коммунистическая улица,,,,,,,,
w209287682,Хомутяновка,central,63221762,secondary,Коммунистическая улица,,,,,,,,
w209287682,Хомутяновка,central,63221762,secondary,Коммунистическая улица,,,,,,,,
w209287682,Хомутяновка,central,63221780,primary,улица Ечина,,,,,,,,
w209287682,Хомутяновка,central,63221780,primary,улица Ечина,,,,,,,,
w302067664,Хомутяновка,central,492733881,tertiary,улица Сергея Лазо,,,,,,,60,asphalt
w302067664,Хомутяновка,central,680056527,tertiary,улица Сергея Лазо,,,,,,,60,asphalt
w302067664,Хомутяновка,central,680056527,tertiary,улица Сергея Лазо,,,,,,,60,asphalt
w302067664,Хомутяновка,central,680056527,tertiary,улица Сергея Лазо,,,,,,,60,asphalt
w302067664,Хомутяновка,central,680304256,tertiary,улица Сергея Лазо,,,,,,,60,asphalt
w302067664,Хомутяновка,central,680304256,tertiary,улица Сергея Лазо,,,,,,,60,asphalt
w302067664,Хомутяновка,central,680304256,tertiary,улица Сергея Лазо,,,,,,,60,asphalt
w302067664,Хомутяновка,central,680304256,tertiary,улица Сергея Лазо,,,,,,,60,asphalt
w302067664,Хомутяновка,central,680304256,tertiary,улица Сергея Лазо,,,,,,,60,asphalt
w302067664,Хомутяновка,central,1421552717,secondary,Коммунистическая улица,,,,,,,,
w302067664,Хомутяновка,central,1421552718,secondary,Коммунистическая улица,,,,,,,,
w302067664,Хомутяновка,central,1421552718,secondary,Коммунистическая улица,,,,,,,,
w302067664,Хомутяновка,central,680056521,secondary,Коммунистическая улица,,,,,,,,
w302067664,Хомутяновка,central,680056521,secondary,Коммунистическая улица,,,,,,,,
w302067664,Хомутяновка,central,680056521,secondary,Коммунистическая улица,,,,,,,,
w302067664,Хомутяновка,central,680056521,secondary,Коммунистическая улица,,,,,,,,
w302067664,Хомутяновка,central,680056521,secondary,Коммунистическая улица,,,,,,,,
w302067664,Хомутяновка,central,133021420,secondary,Коммунистическая улица,,,,,,,,
w302067664,Хомутяновка,central,133021420,secondary,Коммунистическая улица,,,,,,,,
w302067664,Хомутяновка,central,133021420,secondary,Коммунистическая улица,,,,,,,,
w302067664,Хомутяновка,central,133021420,secondary,Коммунистическая улица,,,,,,,,
w302067664,Хомутяновка,central,133021420,secondary,Коммунистическая улица,,,,,,,,
w302067664,Хомутяновка,central,133021420,secondary,Коммунистическая улица,,,,,,,,
w302067664,Хомутяновка,central,133021420,secondary,Коммунистическая улица,,,,,,,,
w302067664,Хомутяновка,central,133021420,secondary,Коммунистическая улица,,,,,,,,
w302067664,Хомутяновка,central,133021420,secondary,Коммунистическая улица,,,,,,,,
w302067664,Хомутяновка,central,133021420,secondary,Коммунистическая улица,,,,,,,,
w302067664,Хомутяновка,central,133021420,secondary,Коммунистическая улица,,,,,,,,
w302067664,Хомутяновка,central,133021420,secondary,Коммунистическая улица,,,,,,,,
w302067664,Хомутяновка,central,133021420,secondary,Коммунистическая улица,,,,,,,,
w302067664,Хомутяновка,central,133021420,secondary,Коммунистическая улица,,,,,,,,
w302067664,Хомутяновка,central,133021420,secondary,Коммунистическая улица,,,,,,,,
w302067664,Хомутяновка,central,133021420,secondary,Коммунистическая улица,,,,,,,,
w302067664,Хомутяновка,central,133021420,secondary,Коммунистическая улица,,,,,,,,
w302067664,Хомутяновка,central,133021420,secondary,Коммунистическая улица,,,,,,,,
w302067664,Хомутяновка,central,133021420,secondary,Коммунистическая улица,,,,,,,,
w302067664,Хомутяновка,central,222663026,secondary,Коммунистическая улица,,,,,,,,
w302067664,Хомутяновка,central,1360651682,secondary,Коммунистическая улица,,,,,,,,
w302067664,Хомутяновка,central,1360651682,secondary,Коммунистическая улица,,,,,,,,
w302067664,Хомутяновка,central,1360651683,secondary,Коммунистическая улица,,,,yes,,1,,
w302067664,Хомутяновка,central,1360651681,secondary,Коммунистическая улица,,,,,,,,
w302067664,Хомутяновка,central,1360651681,secondary,Коммунистическая улица,,,,,,,,
w302067664,Хомутяновка,central,1360651681,secondary,Коммунистическая улица,,,,,,,,
w302067664,Хомутяновка,central,1360651681,secondary,Коммунистическая улица,,,,,,,,
w302067664,Хомутяновка,central,1360651681,secondary,Коммунистическая улица,,,,,,,,
w302067664,Хомутяновка,central,1360651681,secondary,Коммунистическая улица,,,,,,,,
w302067664,Хомутяновка,central,1360651681,secondary,Коммунистическая улица,,,,,,,,
w302067664,Хомутяновка,central,1360651681,secondary,Коммунистическая улица,,,,,,,,
w302067664,Хомутяновка,central,1360651681,secondary,Коммунистическая улица,,,,,,,,
w302067664,Хомутяновка,central,63221762,secondary,Коммунистическая улица,,,,,,,,
w302067664,Хомутяновка,central,63221762,secondary,Коммунистическая улица,,,,,,,,
w302067664,Хомутяновка,central,63221762,secondary,Коммунистическая улица,,,,,,,,
w302067664,Хомутяновка,central,63221762,secondary,Коммунистическая улица,,,,,,,,
w302067664,Хомутяновка,central,63221762,secondary,Коммунистическая улица,,,,,,,,
w302067664,Хомутяновка,central,63221762,secondary,Коммунистическая улица,,,,,,,,
w302067664,Хомутяновка,central,63221762,secondary,Коммунистическая улица,,,,,,,,
w302067664,Хомутяновка,central,63221762,secondary,Коммунистическая улица,,,,,,,,
w302067664,Хомутяновка,central,63221762,secondary,Коммунистическая улица,,,,,,,,
w302067664,Хомутяновка,central,63221780,primary,улица Ечина,,,,,,,,
w302067664,Хомутяновка,central,63221780,primary,улица Ечина,,,,,,,,
w302067666,Хомутяновка,central,492733881,tertiary,улица Сергея Лазо,,,,,,,60,asphalt
w302067666,Хомутяновка,central,680056527,tertiary,улица Сергея Лазо,,,,,,,60,asphalt
w302067666,Хомутяновка,central,680056527,tertiary,улица Сергея Лазо,,,,,,,60,asphalt
w302067666,Хомутяновка,central,680056527,tertiary,улица Сергея Лазо,,,,,,,60,asphalt
w302067666,Хомутяновка,central,680304256,tertiary,улица Сергея Лазо,,,,,,,60,asphalt
