uid,street,house,current_zone,snap_m,true_shortest_unconstrained_km,best_entry_id,best_entry_road,best_via_entry_km,via_entry_minus_free_km,entries_evaluated,all_entry_km_json,owner_review_required
w284637204,Луговая улица,1,4,38.8,5.9553,Про-033,Санаторная улица,5.9553,0.0,21,"{""Про-028"": 6.166, ""Про-029"": 6.335, ""Про-030"": 6.0086, ""Про-031"": 6.166, ""Про-032"": 8.8474, ""Про-033"": 5.9553, ""Про-034"": 6.0322, ""Про-035"": 6.0322, ""Про-036"": 6.0322, ""Про-037"": 7.2876, ""Про-038"": 6.3064, ""Про-039"": 6.9252, ""Про-040"": 6.4449, ""Про-041"": 7.2518, ""Про-042"": 8.5538, ""Про-043"": 7.5641, ""Про-044"": 7.3444, ""Про-045"": 7.1654, ""Про-046"": 7.4498, ""Про-047"": 13.1935, ""Про-048"": 10.2447}",True
w284637205,Луговая улица,3,4,53.2,5.9417,Про-033,Санаторная улица,5.9417,0.0,21,"{""Про-028"": 6.1261, ""Про-029"": 6.3749, ""Про-030"": 5.995, ""Про-031"": 6.1261, ""Про-032"": 8.8872, ""Про-033"": 5.9417, ""Про-034"": 6.0186, ""Про-035"": 6.0186, ""Про-036"": 6.0186, ""Про-037"": 7.3275, ""Про-038"": 6.3463, ""Про-039"": 6.9651, ""Про-040"": 6.4848, ""Про-041"": 7.2917, ""Про-042"": 8.5937, ""Про-043"": 7.604, ""Про-044"": 7.3842, ""Про-045"": 7.2052, ""Про-046"": 7.4897, ""Про-047"": 13.2334, ""Про-048"": 10.2846}",True
w284637255,Луговая улица,9,4,56.9,5.7785,Про-033,Санаторная улица,5.7785,0.0,21,"{""Про-028"": 6.092, ""Про-029"": 6.461, ""Про-030"": 5.8317, ""Про-031"": 6.092, ""Про-032"": 8.8445, ""Про-033"": 5.7785, ""Про-034"": 5.8553, ""Про-035"": 5.8553, ""Про-036"": 5.8553, ""Про-037"": 7.4136, ""Про-038"": 6.2121, ""Про-039"": 7.0512, ""Про-040"": 6.5709, ""Про-041"": 7.3778, ""Про-042"": 8.5509, ""Про-043"": 7.6901, ""Про-044"": 7.4703, ""Про-045"": 7.2913, ""Про-046"": 7.5758, ""Про-047"": 13.3704, ""Про-048"": 10.3707}",True
w318344309,Луговая улица,11,4,63.4,5.7785,Про-033,Санаторная улица,5.7785,0.0,21,"{""Про-028"": 6.092, ""Про-029"": 6.461, ""Про-030"": 5.8317, ""Про-031"": 6.092, ""Про-032"": 8.8445, ""Про-033"": 5.7785, ""Про-034"": 5.8553, ""Про-035"": 5.8553, ""Про-036"": 5.8553, ""Про-037"": 7.4136, ""Про-038"": 6.2121, ""Про-039"": 7.0512, ""Про-040"": 6.5709, ""Про-041"": 7.3778, ""Про-042"": 8.5509, ""Про-043"": 7.6901, ""Про-044"": 7.4703, ""Про-045"": 7.2913, ""Про-046"": 7.5758, ""Про-047"": 13.3704, ""Про-048"": 10.3707}",True
w318344310,Луговая улица,13,4,73.1,5.7671,Про-033,Санаторная улица,5.7671,0.0,21,"{""Про-028"": 6.1033, ""Про-029"": 6.4724, ""Про-030"": 5.8204, ""Про-031"": 6.1033, ""Про-032"": 8.8331, ""Про-033"": 5.7671, ""Про-034"": 5.844, ""Про-035"": 5.844, ""Про-036"": 5.844, ""Про-037"": 7.425, ""Про-038"": 6.2008, ""Про-039"": 7.0626, ""Про-040"": 6.5822, ""Про-041"": 7.3892, ""Про-042"": 8.5396, ""Про-043"": 7.7014, ""Про-044"": 7.4817, ""Про-045"": 7.3027, ""Про-046"": 7.5872, ""Про-047"": 13.3817, ""Про-048"": 10.3821}",True
w352326949,Луговая улица,15,4,66.5,5.7766,Про-033,Санаторная улица,5.7766,0.0,21,"{""Про-028"": 5.8822, ""Про-029"": 6.6188, ""Про-030"": 5.8298, ""Про-031"": 5.8822, ""Про-032"": 8.8426, ""Про-033"": 5.7766, ""Про-034"": 5.8534, ""Про-035"": 5.8534, ""Про-036"": 5.8534, ""Про-037"": 7.5714, ""Про-038"": 6.3975, ""Про-039"": 7.209, ""Про-040"": 6.7287, ""Про-041"": 7.5356, ""Про-042"": 8.549, ""Про-043"": 7.8479, ""Про-044"": 7.6281, ""Про-045"": 7.4491, ""Про-046"": 7.7336, ""Про-047"": 13.4773, ""Про-048"": 10.5285}",True
w352326950,Луговая улица,17,4,47.5,5.7766,Про-033,Санаторная улица,5.7766,0.0,21,"{""Про-028"": 5.8822, ""Про-029"": 6.6188, ""Про-030"": 5.8298, ""Про-031"": 5.8822, ""Про-032"": 8.8426, ""Про-033"": 5.7766, ""Про-034"": 5.8534, ""Про-035"": 5.8534, ""Про-036"": 5.8534, ""Про-037"": 7.5714, ""Про-038"": 6.3975, ""Про-039"": 7.209, ""Про-040"": 6.7287, ""Про-041"": 7.5356, ""Про-042"": 8.549, ""Про-043"": 7.8479, ""Про-044"": 7.6281, ""Про-045"": 7.4491, ""Про-046"": 7.7336, ""Про-047"": 13.4773, ""Про-048"": 10.5285}",True
n5415952341,Луговая улица,19,4,28.1,5.7766,Про-033,Санаторная улица,5.7766,0.0,21,"{""Про-028"": 5.8822, ""Про-029"": 6.6188, ""Про-030"": 5.8298, ""Про-031"": 5.8822, ""Про-032"": 8.8426, ""Про-033"": 5.7766, ""Про-034"": 5.8534, ""Про-035"": 5.8534, ""Про-036"": 5.8534, ""Про-037"": 7.5714, ""Про-038"": 6.3975, ""Про-039"": 7.209, ""Про-040"": 6.7287, ""Про-041"": 7.5356, ""Про-042"": 8.549, ""Про-043"": 7.8479, ""Про-044"": 7.6281, ""Про-045"": 7.4491, ""Про-046"": 7.7336, ""Про-047"": 13.4773, ""Про-048"": 10.5285}",True
w352326951,Луговая улица,21,4,27.1,5.7766,Про-033,Санаторная улица,5.7766,0.0,21,"{""Про-028"": 5.8822, ""Про-029"": 6.6188, ""Про-030"": 5.8298, ""Про-031"": 5.8822, ""Про-032"": 8.8426, ""Про-033"": 5.7766, ""Про-034"": 5.8534, ""Про-035"": 5.8534, ""Про-036"": 5.8534, ""Про-037"": 7.5714, ""Про-038"": 6.3975, ""Про-039"": 7.209, ""Про-040"": 6.7287, ""Про-041"": 7.5356, ""Про-042"": 8.549, ""Про-043"": 7.8479, ""Про-044"": 7.6281, ""Про-045"": 7.4491, ""Про-046"": 7.7336, ""Про-047"": 13.4773, ""Про-048"": 10.5285}",True
w352326952,Луговая улица,23,4,33.0,5.7766,Про-033,Санаторная улица,5.7766,0.0,21,"{""Про-028"": 5.8822, ""Про-029"": 6.6188, ""Про-030"": 5.8298, ""Про-031"": 5.8822, ""Про-032"": 8.8426, ""Про-033"": 5.7766, ""Про-034"": 5.8534, ""Про-035"": 5.8534, ""Про-036"": 5.8534, ""Про-037"": 7.5714, ""Про-038"": 6.3975, ""Про-039"": 7.209, ""Про-040"": 6.7287, ""Про-041"": 7.5356, ""Про-042"": 8.549, ""Про-043"": 7.8479, ""Про-044"": 7.6281, ""Про-045"": 7.4491, ""Про-046"": 7.7336, ""Про-047"": 13.4773, ""Про-048"": 10.5285}",True
w352326941,Луговая улица,35,4,27.1,5.72,Про-028,Главная улица,5.72,0.0,21,"{""Про-028"": 5.72, ""Про-029"": 6.781, ""Про-030"": 5.8368, ""Про-031"": 5.72, ""Про-032"": 8.8496, ""Про-033"": 5.7835, ""Про-034"": 5.7798, ""Про-035"": 5.7798, ""Про-036"": 5.7798, ""Про-037"": 7.7336, ""Про-038"": 6.4044, ""Про-039"": 7.3712, ""Про-040"": 6.8909, ""Про-041"": 7.6978, ""Про-042"": 8.556, ""Про-043"": 8.0101, ""Про-044"": 7.7904, ""Про-045"": 7.6113, ""Про-046"": 7.8958, ""Про-047"": 13.5998, ""Про-048"": 10.6907}",True
w644885224,Луговая улица,39,4,47.6,5.72,Про-028,Главная улица,5.72,0.0,21,"{""Про-028"": 5.72, ""Про-029"": 6.781, ""Про-030"": 5.8368, ""Про-031"": 5.72, ""Про-032"": 8.8496, ""Про-033"": 5.7835, ""Про-034"": 5.7798, ""Про-035"": 5.7798, ""Про-036"": 5.7798, ""Про-037"": 7.7336, ""Про-038"": 6.4044, ""Про-039"": 7.3712, ""Про-040"": 6.8909, ""Про-041"": 7.6978, ""Про-042"": 8.556, ""Про-043"": 8.0101, ""Про-044"": 7.7904, ""Про-045"": 7.6113, ""Про-046"": 7.8958, ""Про-047"": 13.5998, ""Про-048"": 10.6907}",True
w352326942,Луговая улица,43,4,75.1,5.72,Про-028,Главная улица,5.72,0.0,21,"{""Про-028"": 5.72, ""Про-029"": 6.781, ""Про-030"": 5.8368, ""Про-031"": 5.72, ""Про-032"": 8.8496, ""Про-033"": 5.7835, ""Про-034"": 5.7798, ""Про-035"": 5.7798, ""Про-036"": 5.7798, ""Про-037"": 7.7336, ""Про-038"": 6.4044, ""Про-039"": 7.3712, ""Про-040"": 6.8909, ""Про-041"": 7.6978, ""Про-042"": 8.556, ""Про-043"": 8.0101, ""Про-044"": 7.7904, ""Про-045"": 7.6113, ""Про-046"": 7.8958, ""Про-047"": 13.5998, ""Про-048"": 10.6907}",True
w352326945,Луговая улица,47,4,62.0,5.5462,Про-028,Главная улица,5.5462,0.0,21,"{""Про-028"": 5.5462, ""Про-029"": 6.9548, ""Про-030"": 6.0106, ""Про-031"": 5.5462, ""Про-032"": 9.0233, ""Про-033"": 5.9573, ""Про-034"": 5.606, ""Про-035"": 5.606, ""Про-036"": 5.606, ""Про-037"": 7.9074, ""Про-038"": 6.5782, ""Про-039"": 7.545, ""Про-040"": 7.0647, ""Про-041"": 7.8716, ""Про-042"": 8.7298, ""Про-043"": 8.1839, ""Про-044"": 7.9641, ""Про-045"": 7.7851, ""Про-046"": 8.0696, ""Про-047"": 13.426, ""Про-048"": 10.8645}",True
w352326946,Луговая улица,49,4,44.3,5.5462,Про-028,Главная улица,5.5462,0.0,21,"{""Про-028"": 5.5462, ""Про-029"": 6.9548, ""Про-030"": 6.0106, ""Про-031"": 5.5462, ""Про-032"": 9.0233, ""Про-033"": 5.9573, ""Про-034"": 5.606, ""Про-035"": 5.606, ""Про-036"": 5.606, ""Про-037"": 7.9074, ""Про-038"": 6.5782, ""Про-039"": 7.545, ""Про-040"": 7.0647, ""Про-041"": 7.8716, ""Про-042"": 8.7298, ""Про-043"": 8.1839, ""Про-044"": 7.9641, ""Про-045"": 7.7851, ""Про-046"": 8.0696, ""Про-047"": 13.426, ""Про-048"": 10.8645}",True
w352326947,Луговая улица,51,4,27.1,5.5462,Про-028,Главная улица,5.5462,0.0,21,"{""Про-028"": 5.5462, ""Про-029"": 6.9548, ""Про-030"": 6.0106, ""Про-031"": 5.5462, ""Про-032"": 9.0233, ""Про-033"": 5.9573, ""Про-034"": 5.606, ""Про-035"": 5.606, ""Про-036"": 5.606, ""Про-037"": 7.9074, ""Про-038"": 6.5782, ""Про-039"": 7.545, ""Про-040"": 7.0647, ""Про-041"": 7.8716, ""Про-042"": 8.7298, ""Про-043"": 8.1839, ""Про-044"": 7.9641, ""Про-045"": 7.7851, ""Про-046"": 8.0696, ""Про-047"": 13.426, ""Про-048"": 10.8645}",True
w316845675,Мирная улица,30,4,38.6,7.7077,Про-029,улица Интернационалистов,7.7077,0.0,21,"{""Про-028"": 7.8346, ""Про-029"": 7.7077, ""Про-030"": 7.7382, ""Про-031"": 7.8346, ""Про-032"": 8.4986, ""Про-033"": 7.7077, ""Про-034"": 7.7846, ""Про-035"": 7.7846, ""Про-036"": 7.7846, ""Про-037"": 8.0471, ""Про-038"": 7.7612, ""Про-039"": 7.7077, ""Про-040"": 7.7077, ""Про-041"": 7.7862, ""Про-042"": 9.815, ""Про-043"": 8.0985, ""Про-044"": 7.8788, ""Про-045"": 7.8241, ""Про-046"": 7.9842, ""Про-047"": 14.1398, ""Про-048"": 8.6651}",True
w352346388,Молодёжная улица,19,4,21.3,6.2011,Про-033,Санаторная улица,6.2011,0.0,21,"{""Про-028"": 6.2527, ""Про-029"": 6.5808, ""Про-030"": 6.2544, ""Про-031"": 6.2527, ""Про-032"": 9.0931, ""Про-033"": 6.2011, ""Про-034"": 6.278, ""Про-035"": 6.278, ""Про-036"": 6.278, ""Про-037"": 7.5334, ""Про-038"": 6.5522, ""Про-039"": 7.171, ""Про-040"": 6.6907, ""Про-041"": 7.4976, ""Про-042"": 8.7996, ""Про-043"": 7.8099, ""Про-044"": 7.5901, ""Про-045"": 7.4111, ""Про-046"": 7.6956, ""Про-047"": 12.9477, ""Про-048"": 10.3967}",True
w352346386,Молодёжная улица,58,4,18.5,6.172,Про-028,Главная улица,6.172,0.0,21,"{""Про-028"": 6.172, ""Про-029"": 6.6615, ""Про-030"": 6.3351, ""Про-031"": 6.172, ""Про-032"": 9.1738, ""Про-033"": 6.2818, ""Про-034"": 6.2318, ""Про-035"": 6.2318, ""Про-036"": 6.2318, ""Про-037"": 7.6141, ""Про-038"": 6.6329, ""Про-039"": 7.2517, ""Про-040"": 6.7714, ""Про-041"": 7.5783, ""Про-042"": 8.8803, ""Про-043"": 7.8906, ""Про-044"": 7.6709, ""Про-045"": 7.4918, ""Про-046"": 7.7763, ""Про-047"": 12.867, ""Про-048"": 10.316}",True
w352348453,Молодёжная улица,60,4,26.1,6.172,Про-028,Главная улица,6.172,0.0,21,"{""Про-028"": 6.172, ""Про-029"": 6.6615, ""Про-030"": 6.3351, ""Про-031"": 6.172, ""Про-032"": 9.1738, ""Про-033"": 6.2818, ""Про-034"": 6.2318, ""Про-035"": 6.2318, ""Про-036"": 6.2318, ""Про-037"": 7.6141, ""Про-038"": 6.6329, ""Про-039"": 7.2517, ""Про-040"": 6.7714, ""Про-041"": 7.5783, ""Про-042"": 8.8803, ""Про-043"": 7.8906, ""Про-044"": 7.6709, ""Про-045"": 7.4918, ""Про-046"": 7.7763, ""Про-047"": 12.867, ""Про-048"": 10.316}",True
w352334990,Молодёжный переулок,1,4,15.4,6.3065,Про-028,Главная улица,6.3065,0.0,21,"{""Про-028"": 6.3065, ""Про-029"": 6.796, ""Про-030"": 6.4696, ""Про-031"": 6.3065, ""Про-032"": 9.3084, ""Про-033"": 6.4163, ""Про-034"": 6.3663, ""Про-035"": 6.3663, ""Про-036"": 6.3663, ""Про-037"": 7.7486, ""Про-038"": 6.7674, ""Про-039"": 7.3862, ""Про-040"": 6.9059, ""Про-041"": 7.7128, ""Про-042"": 9.0148, ""Про-043"": 8.0251, ""Про-044"": 7.8054, ""Про-045"": 7.6264, ""Про-046"": 7.9108, ""Про-047"": 13.0015, ""Про-048"": 10.4505}",True
w352346396,Молодёжный переулок,2,4,25.7,6.3435,Про-028,Главная улица,6.3435,0.0,21,"{""Про-028"": 6.3435, ""Про-029"": 6.833, ""Про-030"": 6.5066, ""Про-031"": 6.3435, ""Про-032"": 9.3453, ""Про-033"": 6.4533, ""Про-034"": 6.4032, ""Про-035"": 6.4032, ""Про-036"": 6.4032, ""Про-037"": 7.7856, ""Про-038"": 6.8044, ""Про-039"": 7.4232, ""Про-040"": 6.9429, ""Про-041"": 7.7498, ""Про-042"": 9.0518, ""Про-043"": 8.0621, ""Про-044"": 7.8423, ""Про-045"": 7.6633, ""Про-046"": 7.9478, ""Про-047"": 13.0385, ""Про-048"": 10.4136}",True
w352334988,Молодёжный переулок,3,4,27.1,6.3065,Про-028,Главная улица,6.3065,0.0,21,"{""Про-028"": 6.3065, ""Про-029"": 6.796, ""Про-030"": 6.4696, ""Про-031"": 6.3065, ""Про-032"": 9.3084, ""Про-033"": 6.4163, ""Про-034"": 6.3663, ""Про-035"": 6.3663, ""Про-036"": 6.3663, ""Про-037"": 7.7486, ""Про-038"": 6.7674, ""Про-039"": 7.3862, ""Про-040"": 6.9059, ""Про-041"": 7.7128, ""Про-042"": 9.0148, ""Про-043"": 8.0251, ""Про-044"": 7.8054, ""Про-045"": 7.6264, ""Про-046"": 7.9108, ""Про-047"": 13.0015, ""Про-048"": 10.4505}",True
w352346375,Молодёжный переулок,4,4,24.1,6.2891,Про-028,Главная улица,6.2891,0.0,21,"{""Про-028"": 6.2891, ""Про-029"": 6.7786, ""Про-030"": 6.4522, ""Про-031"": 6.2891, ""Про-032"": 9.291, ""Про-033"": 6.3989, ""Про-034"": 6.3489, ""Про-035"": 6.3489, ""Про-036"": 6.3489, ""Про-037"": 7.7312, ""Про-038"": 6.75, ""Про-039"": 7.3688, ""Про-040"": 6.8885, ""Про-041"": 7.6954, ""Про-042"": 8.9974, ""Про-043"": 8.0077, ""Про-044"": 7.788, ""Про-045"": 7.609, ""Про-046"": 7.8934, ""Про-047"": 12.9841, ""Про-048"": 10.4331}",True
w352341364,Молодёжный переулок,5,4,22.1,6.2891,Про-028,Главная улица,6.2891,0.0,21,"{""Про-028"": 6.2891, ""Про-029"": 6.7786, ""Про-030"": 6.4522, ""Про-031"": 6.2891, ""Про-032"": 9.291, ""Про-033"": 6.3989, ""Про-034"": 6.3489, ""Про-035"": 6.3489, ""Про-036"": 6.3489, ""Про-037"": 7.7312, ""Про-038"": 6.75, ""Про-039"": 7.3688, ""Про-040"": 6.8885, ""Про-041"": 7.6954, ""Про-042"": 8.9974, ""Про-043"": 8.0077, ""Про-044"": 7.788, ""Про-045"": 7.609, ""Про-046"": 7.8934, ""Про-047"": 12.9841, ""Про-048"": 10.4331}",True
w352341366,Молодёжный переулок,7,4,27.9,6.2891,Про-028,Главная улица,6.2891,0.0,21,"{""Про-028"": 6.2891, ""Про-029"": 6.7786, ""Про-030"": 6.4522, ""Про-031"": 6.2891, ""Про-032"": 9.291, ""Про-033"": 6.3989, ""Про-034"": 6.3489, ""Про-035"": 6.3489, ""Про-036"": 6.3489, ""Про-037"": 7.7312, ""Про-038"": 6.75, ""Про-039"": 7.3688, ""Про-040"": 6.8885, ""Про-041"": 7.6954, ""Про-042"": 8.9974, ""Про-043"": 8.0077, ""Про-044"": 7.788, ""Про-045"": 7.609, ""Про-046"": 7.8934, ""Про-047"": 12.9841, ""Про-048"": 10.4331}",True
w352341370,Молодёжный переулок,39,4,24.8,6.172,Про-028,Главная улица,6.172,0.0,21,"{""Про-028"": 6.172, ""Про-029"": 6.6615, ""Про-030"": 6.3351, ""Про-031"": 6.172, ""Про-032"": 9.1738, ""Про-033"": 6.2818, ""Про-034"": 6.2318, ""Про-035"": 6.2318, ""Про-036"": 6.2318, ""Про-037"": 7.6141, ""Про-038"": 6.6329, ""Про-039"": 7.2517, ""Про-040"": 6.7714, ""Про-041"": 7.5783, ""Про-042"": 8.8803, ""Про-043"": 7.8906, ""Про-044"": 7.6709, ""Про-045"": 7.4918, ""Про-046"": 7.7763, ""Про-047"": 12.867, ""Про-048"": 10.316}",True
w352156646,Первомайская улица,2,4,16.2,5.6182,Про-028,Главная улица,5.6182,0.0,21,"{""Про-028"": 5.6182, ""Про-029"": 7.2153, ""Про-030"": 6.5447, ""Про-031"": 5.6182, ""Про-032"": 9.5574, ""Про-033"": 6.22, ""Про-034"": 5.6779, ""Про-035"": 5.6779, ""Про-036"": 5.6779, ""Про-037"": 8.168, ""Про-038"": 7.1123, ""Про-039"": 7.8055, ""Про-040"": 7.3252, ""Про-041"": 8.1321, ""Про-042"": 9.2639, ""Про-043"": 8.4444, ""Про-044"": 8.2247, ""Про-045"": 8.0457, ""Про-046"": 8.3302, ""Про-047"": 12.9178, ""Про-048"": 10.8699}",True
w352156639,Первомайская улица,4,4,21.0,5.6523,Про-028,Главная улица,5.6523,0.0,21,"{""Про-028"": 5.6523, ""Про-029"": 7.1812, ""Про-030"": 6.5788, ""Про-031"": 5.6523, ""Про-032"": 9.5915, ""Про-033"": 6.2542, ""Про-034"": 5.7121, ""Про-035"": 5.7121, ""Про-036"": 5.7121, ""Про-037"": 8.1338, ""Про-038"": 7.1464, ""Про-039"": 7.7714, ""Про-040"": 7.2911, ""Про-041"": 8.098, ""Про-042"": 9.298, ""Про-043"": 8.4103, ""Про-044"": 8.1906, ""Про-045"": 8.0116, ""Про-046"": 8.296, ""Про-047"": 12.9519, ""Про-048"": 10.8357}",True
w224936651,Первомайская улица,5,4,16.8,5.7638,Про-028,Главная улица,5.7638,0.0,21,"{""Про-028"": 5.7638, ""Про-029"": 7.1413, ""Про-030"": 6.6903, ""Про-031"": 5.7638, ""Про-032"": 9.6536, ""Про-033"": 6.3657, ""Про-034"": 5.8236, ""Про-035"": 5.8236, ""Про-036"": 5.8236, ""Про-037"": 8.0939, ""Про-038"": 7.1127, ""Про-039"": 7.7315, ""Про-040"": 7.2512, ""Про-041"": 8.0581, ""Про-042"": 9.3601, ""Про-043"": 8.3704, ""Про-044"": 8.1507, ""Про-045"": 7.9716, ""Про-046"": 8.2561, ""Про-047"": 13.0634, ""Про-048"": 10.7958}",True
w318344384,Первомайская улица,6,4,24.3,5.6523,Про-028,Главная улица,5.6523,0.0,21,"{""Про-028"": 5.6523, ""Про-029"": 7.1812, ""Про-030"": 6.5788, ""Про-031"": 5.6523, ""Про-032"": 9.5915, ""Про-033"": 6.2542, ""Про-034"": 5.7121, ""Про-035"": 5.7121, ""Про-036"": 5.7121, ""Про-037"": 8.1338, ""Про-038"": 7.1464, ""Про-039"": 7.7714, ""Про-040"": 7.2911, ""Про-041"": 8.098, ""Про-042"": 9.298, ""Про-043"": 8.4103, ""Про-044"": 8.1906, ""Про-045"": 8.0116, ""Про-046"": 8.296, ""Про-047"": 12.9519, ""Про-048"": 10.8357}",True
w224936652,Первомайская улица,7,4,20.9,5.8309,Про-028,Главная улица,5.8309,0.0,21,"{""Про-028"": 5.8309, ""Про-029"": 7.2084, ""Про-030"": 6.7574, ""Про-031"": 5.8309, ""Про-032"": 9.7207, ""Про-033"": 6.4328, ""Про-034"": 5.8906, ""Про-035"": 5.8906, ""Про-036"": 5.8906, ""Про-037"": 8.161, ""Про-038"": 7.1798, ""Про-039"": 7.7986, ""Про-040"": 7.3183, ""Про-041"": 8.1252, ""Про-042"": 9.4272, ""Про-043"": 8.4375, ""Про-044"": 8.2177, ""Про-045"": 8.0387, ""Про-046"": 8.3232, ""Про-047"": 13.1305, ""Про-048"": 10.8629}",True
w352156642,Первомайская улица,8,4,39.6,5.728,Про-028,Главная улица,5.728,0.0,21,"{""Про-028"": 5.728, ""Про-029"": 7.1055, ""Про-030"": 6.6545, ""Про-031"": 5.728, ""Про-032"": 9.6178, ""Про-033"": 6.3299, ""Про-034"": 5.7878, ""Про-035"": 5.7878, ""Про-036"": 5.7878, ""Про-037"": 8.0581, ""Про-038"": 7.0769, ""Про-039"": 7.6957, ""Про-040"": 7.2154, ""Про-041"": 8.0223, ""Про-042"": 9.3243, ""Про-043"": 8.3346, ""Про-044"": 8.1149, ""Про-045"": 7.9358, ""Про-046"": 8.2203, ""Про-047"": 13.0276, ""Про-048"": 10.76}",True
