model_id,rounding_km,address_id,raw_zone,rounded_zone
CITY_K5R_dp_optimal_jenks,0.5,w320437634,5,4
CITY_K5R_dp_optimal_jenks,0.5,w320437636,5,4
CITY_K5R_dp_optimal_jenks,0.5,w320437637,5,4
CITY_K5R_dp_optimal_jenks,0.5,w323694276,3,2
CITY_K5R_dp_optimal_jenks,0.5,w323694277,3,2
CITY_K5R_dp_optimal_jenks,0.5,w340414535,3,2
CITY_K5R_dp_optimal_jenks,0.5,w340414537,3,2
CITY_K5R_dp_optimal_jenks,0.5,w340414542,3,2
CITY_K5R_dp_optimal_jenks,0.5,w340414544,3,2
CITY_K5R_dp_optimal_jenks,0.5,w351684270,1,2
CITY_K5R_dp_optimal_jenks,0.5,w351855709,3,4
CITY_K5R_dp_optimal_jenks,0.5,w351855710,3,4
CITY_K5R_dp_optimal_jenks,0.5,w352148088,3,4
CITY_K5R_dp_optimal_jenks,0.5,w352149226,5,4
CITY_K5R_dp_optimal_jenks,0.5,w352152757,5,4
CITY_K5R_dp_optimal_jenks,0.5,w352306070,3,2
CITY_K5R_dp_optimal_jenks,0.5,w352306780,3,2
CITY_K5R_dp_optimal_jenks,0.5,w352306787,3,2
CITY_K5R_dp_optimal_jenks,0.5,w352306788,3,2
CITY_K5R_dp_optimal_jenks,0.5,w352306789,3,2
CITY_K5R_dp_optimal_jenks,0.5,w352306790,3,2
CITY_K5R_dp_optimal_jenks,0.5,w352306791,3,2
CITY_K5R_dp_optimal_jenks,0.5,w352306792,3,2
CITY_K5R_dp_optimal_jenks,0.5,w352307860,3,2
CITY_K5R_dp_optimal_jenks,0.5,w352307861,3,2
CITY_K5R_dp_optimal_jenks,0.5,w352307862,3,2
CITY_K5R_dp_optimal_jenks,0.5,w352307863,3,2
CITY_K5R_dp_optimal_jenks,0.5,w352307864,3,2
CITY_K5R_dp_optimal_jenks,0.5,w352307865,3,2
CITY_K5R_dp_optimal_jenks,0.5,w352307867,3,2
CITY_K5R_dp_optimal_jenks,0.5,w352685623,1,2
CITY_K5R_dp_optimal_jenks,0.5,w354300756,3,2
CITY_K5R_dp_optimal_jenks,0.5,w354300759,3,2
CITY_K5R_dp_optimal_jenks,0.5,w354300763,3,2
CITY_K5R_dp_optimal_jenks,0.5,w354300764,3,2
CITY_K5R_dp_optimal_jenks,0.5,w354626503,3,2
CITY_K5R_dp_optimal_jenks,0.5,w354639224,1,2
CITY_K5R_dp_optimal_jenks,0.5,w399048969,3,4
CITY_K5R_dp_optimal_jenks,0.5,w400824556,3,4
CITY_K5R_dp_optimal_jenks,0.5,w404770759,3,4
CITY_K5R_dp_optimal_jenks,0.5,w404772337,3,4
CITY_K5R_dp_optimal_jenks,0.5,w404772338,3,4
CITY_K5R_dp_optimal_jenks,0.5,w404772345,3,4
CITY_K5R_dp_optimal_jenks,0.5,w404772346,3,4
CITY_K5R_dp_optimal_jenks,0.5,w404772347,3,4
CITY_K5R_dp_optimal_jenks,0.5,w404772349,3,4
CITY_K5R_dp_optimal_jenks,0.5,w404772350,3,4
CITY_K5R_dp_optimal_jenks,0.5,w404772351,3,4
CITY_K5R_dp_optimal_jenks,0.5,w404772358,3,4
CITY_K5R_dp_optimal_jenks,0.5,w404772360,3,4
CITY_K5R_dp_optimal_jenks,0.5,w404774408,3,4
CITY_K5R_dp_optimal_jenks,0.5,w404774415,3,4
CITY_K5R_dp_optimal_jenks,0.5,w404774416,3,4
CITY_K5R_dp_optimal_jenks,0.5,w404774417,3,4
CITY_K5R_dp_optimal_jenks,0.5,w404776044,3,4
CITY_K5R_dp_optimal_jenks,0.5,w404791984,3,4
CITY_K5R_dp_optimal_jenks,0.5,w404791985,3,4
CITY_K5R_dp_optimal_jenks,0.5,w404798005,3,4
CITY_K5R_dp_optimal_jenks,0.5,w404798009,3,4
CITY_K5R_dp_optimal_jenks,0.5,w404798021,3,4
CITY_K5R_dp_optimal_jenks,0.5,w404798026,3,4
CITY_K5R_dp_optimal_jenks,0.5,w405093285,3,4
CITY_K5R_dp_optimal_jenks,0.5,w405093288,3,4
CITY_K5R_dp_optimal_jenks,0.5,w405093289,3,4
CITY_K5R_dp_optimal_jenks,0.5,w405093290,3,4
CITY_K5R_dp_optimal_jenks,0.5,w405169684,3,4
CITY_K5R_dp_optimal_jenks,0.5,w405169685,3,4
CITY_K5R_dp_optimal_jenks,0.5,w405169691,3,2
CITY_K5R_dp_optimal_jenks,0.5,w405169693,3,2
CITY_K5R_dp_optimal_jenks,0.5,w405169694,3,2
CITY_K5R_dp_optimal_jenks,0.5,w405169697,3,2
CITY_K5R_dp_optimal_jenks,0.5,w406631293,3,2
CITY_K5R_dp_optimal_jenks,0.5,w406631300,3,4
CITY_K5R_dp_optimal_jenks,0.5,w406631301,3,4
CITY_K5R_dp_optimal_jenks,0.5,w406637929,3,4
CITY_K5R_dp_optimal_jenks,0.5,w407354361,5,4
CITY_K5R_dp_optimal_jenks,0.5,w407354362,5,4
CITY_K5R_dp_optimal_jenks,0.5,w407354364,5,4
CITY_K5R_dp_optimal_jenks,0.5,w407354366,5,4
CITY_K5R_dp_optimal_jenks,0.5,w407354369,5,4
CITY_K5R_dp_optimal_jenks,0.5,w407354372,5,4
CITY_K5R_dp_optimal_jenks,0.5,w407354375,5,4
CITY_K5R_dp_optimal_jenks,0.5,w407354379,5,4
CITY_K5R_dp_optimal_jenks,0.5,w408595946,3,4
CITY_K5R_dp_optimal_jenks,0.5,w410946402,3,4
CITY_K5R_dp_optimal_jenks,0.5,w414674677,3,4
CITY_K5R_dp_optimal_jenks,0.5,w414674684,3,4
CITY_K5R_dp_optimal_jenks,0.5,w414674698,3,4
CITY_K5R_dp_optimal_jenks,0.5,w415723868,1,2
CITY_K5R_dp_optimal_jenks,0.5,w41852211,1,2
CITY_K5R_dp_optimal_jenks,0.5,w41852297,1,2
CITY_K5R_dp_optimal_jenks,0.5,w428778441,3,2
CITY_K5R_dp_optimal_jenks,0.5,w47475158,3,2
CITY_K5R_dp_optimal_jenks,0.5,w531651450,3,2
CITY_K5R_dp_optimal_jenks,0.5,w531651451,3,2
CITY_K5R_dp_optimal_jenks,0.5,w531651452,3,2
CITY_K5R_dp_optimal_jenks,0.5,w531651455,3,2
CITY_K5R_dp_optimal_jenks,0.5,w644316162,5,4
CITY_K5R_dp_optimal_jenks,0.5,w644905610,1,2
CITY_K5R_dp_optimal_jenks,0.5,w87499740,3,4
CITY_K5R_dp_optimal_jenks,0.5,w91847060,5,4
CITY_K5R_dp_optimal_jenks,0.5,w91847068,5,4
CITY_K5R_dp_optimal_jenks,0.5,w91847069,5,4
CITY_K5R_dp_optimal_jenks,0.5,w91847072,5,4
CITY_K5R_dp_optimal_jenks,0.5,w91847096,5,4
CITY_K5R_dp_optimal_jenks,0.5,w91847115,5,4
